siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.8523096605250533,0.7471949223943556
1,0.2975617867313516,0.6038004397444119
2,0.8948924453042392,0.8928439840794054
3,0.8991308059653821,0.36393659318192884
4,0.9797449752662573,0.8511057991272988
5,0.8422532251470795,0.9723502223953165
6,0.6548223266154457,0.27747389106199183
7,0.7475713772127304,0.7476946949282721
8,0.34408452374109577,0.10277238043830106
9,0.764069207747719,0.9815103357774126
10,0.6268955880381168,0.6005461980549222
11,0.28541316108543135,0.05386817254513443
12,0.6904481615363994,0.17461508581607788
13,0.1906763089082144,0.16285799262224387
14,0.4632150243537806,0.8710160658491234
15,0.25997122427805486,0.47717379317696884
16,0.6320628736750477,0.18226511007647794
17,0.14318542092357067,0.5031670333526529
18,0.920702785683858,0.1804616288603138
19,0.15795304208020622,0.7736018702912763
20,0.9510121921681737,0.6270310793946687
21,0.7994511172874922,0.20313071488533097
22,0.11283387388667165,0.14722477818629187
23,0.9846643420390415,0.9207101152950402
24,0.7888748936151854,0.5772307427097246
25,0.3455095662626134,0.15413313755395375
26,0.6085065725876392,0.7867296263704668
27,0.44904143533946084,0.916447797911191
28,0.7947794600916462,0.7944724180700833
29,0.18351144647691908,0.8577969482895555
30,0.7747291285458439,0.4879378972027558
31,0.7715948475686423,0.30288623738445586
32,0.04296938830723773,0.9680858069747159
33,0.7808711031803165,0.248192928715261
34,0.20102314847153235,0.34530186584900724
35,0.6169351658340256,0.5606267655926419
36,0.5961461797515943,0.09750280253247634
37,0.9177611625165643,0.5162710999403873
38,0.9370280916545475,0.9029506768528249
39,0.21296566736830724,0.6988320682047886
40,0.2843119307720917,0.30370017393973325
41,0.6075934045241717,0.7669973465519361
42,0.07502504230548745,0.32234870483059397
43,0.1531087862099635,0.8678727302818008
44,0.5693888432173991,0.3848122818808739
45,0.6976480855704502,0.8405425662065358
46,0.3400032394458047,0.44684828377914454
47,0.9335413022964626,0.957338143333141
48,0.20664181470703502,0.18242059189989435
49,0.1234288768916163,0.620816232430427
Demand:index, demand
1,12,0.5818588931468195
1,13,0.453712185249158
1,14,0.3143965425530725
1,15,0.13208844766470434
1,16,0.5381291771728864
1,17,0.18428007163561314
1,18,0.7533395339262966
1,19,0.2198252201155052
1,20,0.6538632081590975
1,21,0.6422064532101359
1,22,0.49252993463462363
1,23,0.7566648293451742
1,24,0.4920310130432436
1,25,0.4522163997703127
1,26,0.3607627297419768
1,27,0.3474110742493718
1,28,0.5325234436345971
1,29,0.2784272013745695
1,30,0.49103238269845867
1,31,0.5614772479350335
1,32,0.44443347996461763
1,33,0.6000371632380059
1,34,0.2759369880661493
1,35,0.32227832911820736
1,36,0.5877839205028116
1,37,0.6263454726034953
1,38,0.7059801834996118
1,39,0.1272301608075598
1,40,0.3003926234430198
1,41,0.35036100585364377
1,42,0.3588003368248982
1,43,0.30099974084589387
1,44,0.34906412293779876
1,45,0.46488265289272385
1,46,0.1625892252600361
1,47,0.7276392320904814
1,48,0.43107704355761195
1,49,0.1749623030540774
2,0,0.15174631043055345
2,1,0.6635887929982354
2,3,0.528924372521318
2,4,0.09456229652483823
2,5,0.09535265822146961
2,6,0.6605406976617804
2,7,0.20681347452403157
2,8,0.9631212308617935
2,9,0.15803936664073423
2,10,0.3965606022026557
2,11,1.0369886258930032
2,12,0.7467598110945033
2,13,1.0142977444933217
2,14,0.4322289367600315
2,15,0.7588851457989204
2,16,0.7576290120514476
2,17,0.8467063106124454
2,18,0.7128497693750148
2,19,0.7465241896448198
2,20,0.27167246140344986
2,21,0.6962854592736932
2,22,1.0805385737327307
2,23,0.09399741864695539
2,24,0.33294359791715106
2,25,0.920605921422633
2,26,0.30541304000259906
2,27,0.44647537794823405
2,28,0.14035517378174292
2,29,0.7122437926793119
2,30,0.422360227630561
2,31,0.6027042728343239
2,32,0.8552392805266403
2,33,0.6546570473475756
2,34,0.8838874206160795
2,35,0.4331610895147027
2,36,0.8495980968941235
2,37,0.37726663687068274
2,38,0.04333079657904458
2,39,0.7089885429027899
2,40,0.8484686168340182
2,41,0.3136528574875688
2,42,0.9988230184297401
2,43,0.7422038536787026
2,44,0.6033645708941197
2,45,0.20406071586247282
2,46,0.7119088392937147
2,47,0.07518796928133889
2,48,0.9891361517371067
2,49,0.8180190309859153
3,0,0.38610771369016356
3,1,0.6476263967674138
3,2,0.528924372521318
3,4,0.4937939646386056
3,5,0.6110664476244364
3,6,0.2591571568376209
3,7,0.41260215837994213
3,8,0.6134192052984655
3,9,0.6321700426756256
3,10,0.3606883959847608
3,11,0.687598555200045
3,12,0.2817642263261097
3,13,0.7364376266891621
3,14,0.6686943698420779
3,15,0.6491129596036701
3,16,0.3230012511300363
3,17,0.7686602244399967
3,18,0.18473876918988133
3,19,0.8468589711084767
3,20,0.2681611211750667
3,21,0.189194531711837
3,22,0.8156144163482493
3,23,0.5633051932296589
3,24,0.2401057276096511
3,25,0.5920422003907071
3,26,0.5130461908436363
3,27,0.7126353014704075
3,28,0.44300146715082517
3,29,0.8694878481161823
3,30,0.17564766079757627
3,31,0.1413950728532398
3,32,1.0478590771725205
3,33,0.16547493214074643
3,34,0.6983563234583923
3,35,0.3439787831132933
3,36,0.4034682744922393
3,37,0.15346951532655279
3,38,0.5403446924493494
3,39,0.7635296828655254
3,40,0.6177626368574457
3,41,0.4974455018856752
3,42,0.8251544474551302
3,43,0.900278003860527
3,44,0.33040211315236384
3,45,0.5174442386774392
3,46,0.5652415272074345
3,47,0.5943984202364715
3,48,0.7158834135076902
3,49,0.8171295073788488
4,0,0.16443001473757346
4,1,0.7256265179134164
4,2,0.09456229652483823
4,3,0.4937939646386056
4,5,0.1833144607619068
4,6,0.6592634477634138
4,7,0.25416222399243876
4,8,0.9818691945264069
4,9,0.25203448151719526
4,10,0.4327618326017472
4,11,1.0572059881697604
4,12,0.735752901204319
4,13,1.0470503346960354
4,14,0.5169135410400658
4,15,0.8111099787856542
4,16,0.7538107926375537
4,17,0.9060316068939418
4,18,0.6732381326572171
4,19,0.8254385745981867
4,20,0.22590939079156985
4,21,0.672590205863312
4,22,1.1166840866315417
4,23,0.06977794063043194
4,24,0.333824706391268
4,25,0.9423510200634644
4,26,0.3767787722818116
4,27,0.5347109724850492
4,28,0.19344141659370942
4,29,0.7962616428319484
4,30,0.4170400728884006
4,31,0.5864052894867577
4,32,0.9440512817418328
4,33,0.6348659278201484
4,34,0.92857164637216
4,35,0.46476771267320255
4,36,0.8456154636695076
4,37,0.34052352168767797
4,38,0.0671760633847438
4,39,0.7817530275921675
4,40,0.8850310942907111
4,41,0.3815377090150115
4,42,1.0479037273841687
4,43,0.826806216134018
4,44,0.6211455540661478
4,45,0.28229459269668383
4,46,0.7567652392030364
4,47,0.11584511362749957
4,48,1.022168480844237
4,49,0.8867415321642494
5,0,0.2253797706339992
5,1,0.6576607829081978
5,2,0.09535265822146961
5,3,0.6110664476244364
5,4,0.1833144607619068
5,6,0.7197106762940481
5,7,0.2437924493288485
5,8,1.0021664922971354
5,9,0.07871879225366933
5,10,0.4296709722297612
5,11,1.0740950297069496
5,12,0.8120505682966666
5,13,1.0391487611686452
5,14,0.3923500591863719
5,15,0.7643638038195347
5,16,0.8175661860423339
5,17,0.8419196278636826
5,18,0.7957649641189655
5,19,0.7125781697536262
5,20,0.36204119023972575
5,21,0.7704094178883903
5,22,1.1013103961528259
5,23,0.1514847413957726
5,24,0.3987087276498242
5,25,0.9572008465145779
5,26,0.2984836733413808
5,27,0.39716569930812784
5,28,0.18410396964787165
5,29,0.6686278363737754
5,30,0.48909590513546136
5,31,0.6731824667567026
5,32,0.7992952127169899
5,33,0.7267541199657315
5,34,0.896864344636777
5,35,0.46934468435697096
5,36,0.9088050868222316
5,37,0.4622873722535068
5,38,0.11746732415021954
5,39,0.686159610474826
5,40,0.8708566904310322
5,41,0.3118253277588626
5,42,1.0055550991282645
5,43,0.6970190844419413
5,44,0.6478084612521043
5,45,0.195662731816655
5,46,0.7269163195487399
5,47,0.09251419105953819
5,48,1.0138987554071743
5,49,0.8001778488220768
6,0,0.5095479313378324
6,1,0.4838637305412075
6,2,0.6605406976617804
6,3,0.2591571568376209
6,4,0.6592634477634138
6,5,0.7197106762940481
6,7,0.47928070144263946
6,8,0.356480854954902
6,9,0.712462066726825
6,10,0.3242770702243695
6,11,0.43181321069534406
6,12,0.10885372722342539
6,13,0.478088203084569
6,14,0.6237031918557343
6,15,0.44247874968385104
6,16,0.09789129008698243
6,17,0.5592045401666453
6,18,0.2830261428418173
6,19,0.7021552945671592
6,20,0.45816881645436064
6,21,0.16261732667613457
6,22,0.5574193343401692
6,23,0.722875228033364
6,24,0.32836604701001076
6,25,0.33299748526530837
6,26,0.5113575588722042
6,27,0.6712923572099326
6,28,0.5356075766262192
6,29,0.7476020308204753
6,30,0.2422245632259356
6,31,0.1195056860378517
6,32,0.9226639889564516
6,33,0.1294050572019942
6,34,0.45884019903208045
6,35,0.28567636812842473
6,36,0.1892946985979453
6,37,0.35519141092254386
6,38,0.6861933425679212
6,39,0.6105571396406255
6,40,0.37143743933747736
6,41,0.49179648693002986
6,42,0.5815312887575089
6,43,0.774782076443629
6,44,0.13718750026555396
6,45,0.5646949429197184
6,46,0.3574894999222079
6,47,0.7347786530111529
6,48,0.45814943079314663
6,49,0.6326633874231629
7,0,0.10473947567081898
7,1,0.47245548806224713
7,2,0.20681347452403157
7,3,0.41260215837994213
7,4,0.25416222399243876
7,5,0.2437924493288485
7,6,0.47928070144263946
7,8,0.7607407131549759
7,9,0.23439695458357704
7,10,0.19030324806739912
7,11,0.8336578794063222
7,12,0.575919525758061
7,13,0.8075680067127977
7,14,0.3099462791146907
7,15,0.5576158780255968
7,16,0.5771072948899426
7,17,0.6519786510578415
7,18,0.5930664683153594
7,19,0.5901872269540734
7,20,0.23653302793347103
7,21,0.5470296479994787
7,22,0.8737595888118876
7,23,0.29350878974030725
7,24,0.17539652069860198
7,25,0.7169163286026576
7,26,0.14443941898980217
7,27,0.34292526293818204
7,28,0.0664586974852391
7,29,0.5747052389328989
7,30,0.26117261997017605
7,31,0.44545672183776774
7,32,0.7382656737507468
7,33,0.5006105134727336
7,34,0.6787009321008446
7,35,0.22816710961333136
7,36,0.6675920066652762
7,37,0.2872654579633298
7,38,0.24494543590449955
7,39,0.5368340723990775
7,40,0.6416700471303994
7,41,0.1413026015248956
7,42,0.795762391602757
7,43,0.6064886909771334
7,44,0.4042680560223623
7,45,0.10541850999376332
7,46,0.5065770918864272
7,47,0.2802413040483753
7,48,0.782393509141749
7,49,0.6369081605325126
8,0,0.8207150554487076
8,1,0.5031833475691794
8,2,0.9631212308617935
8,3,0.6134192052984655
8,4,0.9818691945264069
8,5,1.0021664922971354
8,6,0.356480854954902
8,7,0.7607407131549759
8,9,0.9739443151195584
8,10,0.5725040363119188
8,11,0.07638030076878825
8,12,0.35373598050353083
8,13,0.16475545869479002
8,14,0.7774255182008315
8,15,0.3837335859776539
8,16,0.2987484294452607
8,17,0.44796911455511174
8,18,0.5818283589910939
8,19,0.6961732061216382
8,20,0.8020027295051759
8,21,0.46629446684582365
8,22,0.23548434921166003
8,23,1.0389247526713388
8,24,0.6503454548638061
8,25,0.051380522746282
8,26,0.7332915751454648
8,27,0.8204167467159289
8,28,0.8255754766899485
8,29,0.771910494293905
8,30,0.5777605481095669
8,31,0.4720282117850582
8,32,0.9162083010601585
8,33,0.4603581777696431
8,34,0.28157966614725716
8,35,0.5329897849823987
8,36,0.25211673264989864
8,37,0.7071676441315626
8,38,0.9959253891646622
8,39,0.6103108272649196
8,40,0.20963000994989342
8,41,0.7145850095406486
8,42,0.3472848496321541
8,43,0.7885748396038296
8,44,0.36098274526688445
8,45,0.8181149303502261
8,46,0.344100107732207
8,47,1.0381435049630232
8,48,0.15885318963008632
8,49,0.5630793434973458
9,0,0.2503798922741638
9,1,0.6002448995406813
9,2,0.15803936664073423
9,3,0.6321700426756256
9,4,0.25203448151719526
9,5,0.07871879225366933
9,6,0.712462066726825
9,7,0.23439695458357704
9,8,0.9739443151195584
9,10,0.404907737855027
9,11,1.043854201511222
9,12,0.8102468777202503
9,13,0.9994854052926528
9,14,0.32050307853844273
9,15,0.7130709117194103
9,16,0.8100732084454119
9,17,0.7837786624524297
9,18,0.8162187872075922
9,19,0.6407829088734248
9,20,0.40075331892535765
9,21,0.7791833633637089
9,22,1.05836659606879
9,23,0.22882062862362673
9,24,0.4050398886805235
9,25,0.9272244612930792
9,26,0.24927747233759648
9,27,0.32167628327575354
9,28,0.18954234951408985
9,29,0.5935927193080149
9,30,0.4936875388663924
9,31,0.6786658251115697
9,32,0.7212247691050754
9,33,0.7335098657758363
9,34,0.8495775903795284
9,35,0.4458602986826023
9,36,0.8998152377933952
9,37,0.4899681250070131
9,38,0.18996419539650972
9,39,0.6193723558382163
9,40,0.8304177625156448
9,41,0.2655193016353119
9,42,0.9535596036129317
9,43,0.6214387677546102
9,44,0.6276535763122639
9,45,0.15583220953665358
9,46,0.6824188269082551
9,47,0.17118728258343602
9,48,0.9743047353279009
9,49,0.7352008363084898
10,0,0.26891885844159197
10,1,0.3293498789617776
10,2,0.3965606022026557
10,3,0.3606883959847608
10,4,0.4327618326017472
10,5,0.4296709722297612
10,6,0.3242770702243695
10,7,0.19030324806739912
10,8,0.5725040363119188
10,9,0.404907737855027
10,11,0.6445673832058029
10,12,0.4306463072769504
10,13,0.6179467814136507
10,14,0.31614122842905945
10,15,0.38711011224985575
10,16,0.4183130041025316
10,17,0.4934148634649081
10,18,0.5126340943244638
10,19,0.4998553561808291
10,20,0.3251968972982068
10,21,0.43326028774565944
10,22,0.6853902214563855
10,23,0.48010771212500986
10,24,0.16364872713584802
10,25,0.5276956640304006
10,26,0.18708934996029963
10,27,0.3625271306039136
10,28,0.2565002403606174
10,29,0.5126084719200825
10,30,0.18583698533893023
10,31,0.3309672610622173
10,32,0.6899675143490899
10,33,0.38452735361434764
10,34,0.49650478739447984
10,35,0.04114329955891125
10,36,0.5039823249765046
10,37,0.30282845734655073
10,38,0.4331635240834881
10,39,0.4254387047470308
10,40,0.45330025839255894
10,41,0.1675665811681464
10,42,0.6180250354828114
10,43,0.5440012945012155
10,44,0.22326698879965756
10,45,0.25020825852283074
10,46,0.3254693050558486
10,47,0.47045944170398635
10,48,0.5928256544056791
10,49,0.503874591070296
11,0,0.89558563137948
11,1,0.5500664392707687
11,2,1.0369886258930032
11,3,0.687598555200045
11,4,1.0572059881697604
11,5,1.0740950297069496
11,6,0.43181321069534406
11,7,0.8336578794063222
11,8,0.07638030076878825
11,9,1.043854201511222
11,10,0.6445673832058029
11,12,0.4226501729028115
11,13,0.14440862869263923
11,14,0.8362680085432206
11,15,0.42406949973679203
11,16,0.36966443811366456
11,17,0.47127295317520995
11,18,0.6477799088457692
11,19,0.7309327449281232
11,20,0.8783722377024978
11,21,0.5352703307322859
11,22,0.19621178911286288
11,23,1.1137177235616973
11,24,0.726210779299748
11,25,0.11689585588651036
11,26,0.8009215086755473
11,27,0.8779623125351101
11,28,0.8988596525892502
11,29,0.8103612996127582
11,30,0.6540998714845178
11,31,0.5462441110785358
11,32,0.9458186221791915
11,33,0.5322036107031571
11,34,0.30340611698136516
11,35,0.605566768622599
11,36,0.3137817550838771
11,37,0.7833775987208516
11,38,1.0703004797074573
11,39,0.6490200813922248
11,40,0.24983442843017822
11,41,0.7825300812632503
11,42,0.3410937653198127
11,43,0.8246865268859763
11,44,0.4360804874634295
11,45,0.8881408866884255
11,46,0.39675363196937047
11,47,1.1119029074273292
11,48,0.15076687146793005
11,49,0.5896346419041879
12,0,0.5950183309032262
12,1,0.5818588931468195
12,2,0.7467598110945033
12,3,0.2817642263261097
12,4,0.735752901204319
12,5,0.8120505682966666
12,6,0.10885372722342539
12,7,0.575919525758061
12,8,0.35373598050353083
12,9,0.8102468777202503
12,10,0.4306463072769504
12,11,0.4226501729028115
12,13,0.49991012584241257
12,14,0.7325361585784289
12,15,0.5261674304926313
12,16,0.05888433331402862
12,17,0.6383125327714791
12,18,0.23032883885188044
12,19,0.8014588075631855
12,20,0.5220860516282538
12,21,0.11267113855681905
12,22,0.5782633433386183
12,23,0.802010569682705
12,24,0.41447218092848137
12,25,0.34554615424580415
12,26,0.6175748009411963
12,27,0.7801236954403543
12,28,0.6285762739773721
12,29,0.8507186904541515
12,30,0.32446026803801237
12,31,0.15178363870553768
12,32,1.0241213537068492
12,33,0.11657618685321673
12,34,0.518334660515342
12,35,0.39294933192596454
12,36,0.12181612373471798
12,37,0.41036573005298427
12,38,0.7689436878653199
12,39,0.7090789637704027
12,40,0.4261567762166066
12,41,0.5981485213507441
12,42,0.6329066581029398
12,43,0.8771201547600915
12,44,0.24256590812676737
12,45,0.6659664015889089
12,46,0.44375957171905744
12,47,0.8196033551989961
12,48,0.483869307930974
12,49,0.7215305484863698
13,0,0.8827277833325681
13,1,0.453712185249158
13,2,1.0142977444933217
13,3,0.7364376266891621
13,4,1.0470503346960354
13,5,1.0391487611686452
13,6,0.478088203084569
13,7,0.8075680067127977
13,8,0.16475545869479002
13,9,0.9994854052926528
13,10,0.6179467814136507
13,11,0.14440862869263923
13,12,0.49991012584241257
13,14,0.7587919399236696
13,15,0.32186364779898796
13,16,0.44181300995392647
13,17,0.34360679219774043
13,18,0.7302386902939761
13,19,0.6116198952798241
13,20,0.8908239499791996
13,21,0.6101054494722253
13,22,0.07939673849525283
13,23,1.0976141565206885
13,24,0.7276993354129746
13,25,0.1550788853420614
13,26,0.7508647978445216
13,27,0.7966493163188351
13,28,0.874000800745375
13,29,0.6949758897671438
13,30,0.6684269896471416
13,31,0.5975569076586371
13,32,0.8186630365420698
13,33,0.5963320773729083
13,34,0.1827370350173504
13,35,0.5830236786427077
13,36,0.4107031982264283
13,37,0.8084263780771512
13,38,1.0510842805694776
13,39,0.5364373450806029
13,40,0.16912761371255602
13,41,0.734032849117416
13,42,0.1970088900215972
13,43,0.7060149425322791
13,44,0.43896114880839854
13,45,0.8463313556794334
13,46,0.3208566933307758
13,47,1.087679690108872
13,48,0.02525059733768897
13,49,0.4628692758447426
14,0,0.40832133358875733
14,1,0.3143965425530725
14,2,0.4322289367600315
14,3,0.6686943698420779
14,4,0.5169135410400658
14,5,0.3923500591863719
14,6,0.6237031918557343
14,7,0.3099462791146907
14,8,0.7774255182008315
14,9,0.32050307853844273
14,10,0.31614122842905945
14,11,0.8362680085432206
14,12,0.7325361585784289
14,13,0.7587919399236696
14,15,0.4431927097920151
14,16,0.7091455952751522
14,17,0.4875775402746591
14,18,0.8283480441286366
14,19,0.32042846833228555
14,20,0.5454124591012967
14,21,0.7477469840951254
14,22,0.804139775598294
14,23,0.5238118836612601
14,24,0.43859339545811243
14,25,0.7264817325614656
14,26,0.16796975283717272
14,27,0.04759131122070866
14,28,0.3402850350243028
14,29,0.28001577910212705
14,30,0.493750868762819
14,31,0.646428354388421
14,32,0.4313107108087543
14,33,0.699152375784218
14,34,0.5874691480072928
14,35,0.34636887794721793
14,36,0.7848525088207123
14,37,0.5765901339394308
14,38,0.47488803114515193
14,39,0.30376318031721217
14,40,0.5948559809786276
14,41,0.17794665106388774
14,42,0.6721066397601585
14,43,0.31012216865970516
14,44,0.49766153091948817
14,45,0.23640536028585638
14,46,0.44170063537012755
14,47,0.4781822966030567
14,48,0.734842526431205
14,49,0.42196514388030093
15,0,0.650980977663228
15,1,0.13208844766470434
15,2,0.7588851457989204
15,3,0.6491129596036701
15,4,0.8111099787856542
15,5,0.7643638038195347
15,6,0.44247874968385104
15,7,0.5576158780255968
15,8,0.3837335859776539
15,9,0.7130709117194103
15,10,0.38711011224985575
15,11,0.42406949973679203
15,12,0.5261674304926313
15,13,0.32186364779898796
15,14,0.4431927097920151
15,16,0.4747876650872897
15,17,0.11964352218144969
15,18,0.7242957301346076
15,19,0.31349212813185473
15,20,0.7071031222778229
15,21,0.6050935165088374
15,22,0.3612696394294913
15,23,0.8496496830860145
15,24,0.538284761616081
15,25,0.33417371700182336
15,26,0.4661563073534499
15,27,0.4782355025989246
15,28,0.6218506785821717
15,29,0.388226845837919
15,30,0.5148704360726533
15,31,0.5404950360670459
15,32,0.5367349458584422
15,33,0.569006959649899
15,34,0.14444750208460758
15,35,0.3665892172121073
15,36,0.5071130661150496
15,37,0.6589508344664076
15,38,0.799807449536695
15,39,0.22658753996789874
15,40,0.1751729618516917
15,41,0.452591286140107
15,42,0.24119680389195208
15,43,0.4050496761197348
15,44,0.32290851905608176
15,45,0.5688566604372104
15,46,0.08558481157336545
15,47,0.8271967439265118
15,48,0.29953877142746843
15,49,0.1981841643131012
16,0,0.6063450667427454
16,1,0.5381291771728864
16,2,0.7576290120514476
16,3,0.3230012511300363
16,4,0.7538107926375537
16,5,0.8175661860423339
16,6,0.09789129008698243
16,7,0.5771072948899426
16,8,0.2987484294452607
16,9,0.8100732084454119
16,10,0.4183130041025316
16,11,0.36966443811366456
16,12,0.05888433331402862
16,13,0.44181300995392647
16,14,0.7091455952751522
16,15,0.4747876650872897
16,17,0.5847898837797391
16,18,0.2886455462136058
16,19,0.7579309311515283
16,20,0.5473074412346131
16,21,0.16868372050585767
16,22,0.5204100105495778
16,23,0.8183085122523699
16,24,0.4249563042938496
16,25,0.28793090467508536
16,26,0.6049233428951528
16,27,0.7566512182020397
16,28,0.6334622920552159
16,29,0.8108894174183171
16,30,0.3373270120645629
16,31,0.18444139473472376
16,32,0.9821126728519628
16,33,0.1627586140238391
16,34,0.4608429542006185
16,35,0.3786639538026503
16,36,0.09205790396579176
16,37,0.43952646508707593
16,38,0.7825544519948937
16,39,0.6651946260787518
16,40,0.36834385161879357
16,41,0.5852440032107264
16,42,0.5743818930782358
16,43,0.836334159760988
16,44,0.21202214719166898
16,45,0.6615365668414899
16,46,0.3940851250081569
16,47,0.8316414190056445
16,48,0.42542108738056544
16,49,0.6715918623701422
17,0,0.7499378626396527
17,1,0.18428007163561314
17,2,0.8467063106124454
17,3,0.7686602244399967
17,4,0.9060316068939418
17,5,0.8419196278636826
17,6,0.5592045401666453
17,7,0.6519786510578415
17,8,0.44796911455511174
17,9,0.7837786624524297
17,10,0.4934148634649081
17,11,0.47127295317520995
17,12,0.6383125327714791
17,13,0.34360679219774043
17,14,0.4875775402746591
17,15,0.11964352218144969
17,16,0.5847898837797391
17,18,0.8418266036377954
17,19,0.2708377441654795
17,20,0.8172676392965641
17,21,0.7215999283699016
17,22,0.357233964539275
17,23,0.9393769211342187
17,24,0.6499233248534046
17,25,0.4034349020642503
17,26,0.5449142302646917
17,27,0.514148706026246
17,28,0.713746186711171
17,29,0.3569153469733182
17,30,0.6317272997307931
17,31,0.6595534889074898
17,32,0.47559722377196545
17,33,0.6867713035580993
17,34,0.1681267790652826
17,35,0.47722158546299265
17,36,0.6080599618499679
17,37,0.7746865792212175
17,38,0.8888268377381292
17,39,0.20773562202370505
17,40,0.24434344637431582
17,41,0.5341172243944282
17,42,0.19323846703716027
17,43,0.3648406755711082
17,44,0.4423315547990196
