siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.8256427618198103,0.8564036160699573
1,0.17413103692449527,0.6230163583868732
2,0.716380818440127,0.724229887207193
3,0.5838280759416498,0.5996706748401308
4,0.9613596306828716,0.6736565069074228
5,0.6699252670716774,0.17580211529572876
6,0.8996088528737335,0.6394731133983342
7,0.26819124469233313,0.980276294611187
8,0.8015225972422968,0.561379446527527
9,0.5603042426203456,0.6102746420660782
10,0.9430205605784324,0.2894913062061184
11,0.688911971091965,0.8831921465773672
12,0.18505357123891664,0.7345707917673887
13,0.2679815261498738,0.8858293052258468
14,0.7122808162249662,0.4526273593607406
15,0.7113940287204495,0.9170041307236562
16,0.5422519523216422,0.29337995298846176
17,0.9642367487453822,0.5953659129893204
18,0.7688001049049982,0.4212980683092751
19,0.5392689837103191,0.46493436656858456
20,0.6056883789498472,0.45261896585425665
21,0.6373415857748888,0.9841733916186233
22,0.3655047415542271,0.2395751874598645
23,0.3506854236725623,0.7481679795752277
24,0.380962134513276,0.405388393866278
25,0.5341429187513482,0.8396765567330876
26,0.8459391213088442,0.4468424378026157
27,0.3566997661174207,0.18486564746700318
28,0.37652474138691205,0.8518779302980899
29,0.4276052974339192,0.7755482115049178
30,0.9334151664981493,0.1769469567374239
31,0.048462761096919826,0.3652384939791333
32,0.036121897795802216,0.13068101500962936
33,0.31361650468441427,0.7493559683925919
34,0.7246634276691155,0.17589485244410086
35,0.4395059365959052,0.09211313151659961
36,0.42550679321032203,0.30377812068014254
37,0.2533732212332753,0.44326670918400624
38,0.724205721550763,0.3341703716557034
39,0.3094594737511198,0.9610017378845216
40,0.9221956144190164,0.48979800550342023
41,0.12529434669486283,0.15131597806973163
42,0.45372631065252267,0.297279592096959
43,0.5670907531301586,0.9038577100758275
44,0.17615081859679438,0.07167659238448398
45,0.9790663016659159,0.0049552203591527455
46,0.7329214369202429,0.3283638057587803
47,0.26097947271321753,0.08812910596525791
48,0.9292623002275685,0.04206746814868323
49,0.7059049123412359,0.8957677402427547
Demand:index, demand
1,42,0.42927608599135914
1,43,0.48300021053713255
1,44,0.5513434656306112
1,45,1.014849915388705
1,46,0.6317173718504651
1,47,0.5418920774490918
1,48,0.9527459461402498
1,49,0.5976426782618792
2,0,0.17148780385961174
2,1,0.5516149055002159
2,3,0.1818934493855414
2,4,0.25014452870852694
2,5,0.550391805223079
2,6,0.20188170622641596
2,7,0.5161721193175017
2,8,0.18376449201942957
2,9,0.19325034389309514
2,10,0.49026850452312903
2,11,0.16131812507808038
2,12,0.5314278670953746
2,13,0.47663014721098745
2,14,0.2716334720735779
2,15,0.19283873323337547
2,16,0.4647069268173159
2,17,0.279353693440248
2,18,0.30743368145713496
2,19,0.3140107785166073
2,20,0.2933007138731514
2,21,0.27169436097572025
2,22,0.5983345212487853
2,23,0.3664780402976768
2,24,0.4627802841555434
2,25,0.21572803616497913
2,26,0.30615216956506963
2,27,0.6482933306077445
2,28,0.36303743059764
2,29,0.29329996921434076
2,30,0.5887465619607037
2,31,0.7582805231159159
2,32,0.90280256025511
2,33,0.40354728643722226
2,34,0.5483975856659852
2,35,0.6900951333121058
2,36,0.511260585737945
2,37,0.5415868743573381
2,38,0.39013799453648906
2,39,0.47079283133526684
2,40,0.31195839049944396
2,41,0.823172864204981
2,42,0.5012723261420529
2,43,0.2335672886959563
2,44,0.847156570720372
2,45,0.7657412810257296
2,46,0.3962114921364927
2,47,0.7823136133204383
2,48,0.7146076484783623
2,49,0.17185743985246255
3,0,0.35268420069358225
3,1,0.41036165113188694
3,2,0.1818934493855414
3,4,0.38471285158155777
3,5,0.43252431387232654
3,6,0.31827933202614644
3,7,0.49445651683683917
3,8,0.2210364738453946
3,9,0.02580338844139399
3,10,0.47458453593194533
3,11,0.3023690624981514
3,12,0.42097404569390967
3,13,0.42619925476189846
3,14,0.1952481577722684
3,15,0.34201402680496057
3,16,0.3090996285143071
3,17,0.3804330286908451
3,18,0.25696583091809944
3,19,0.14191330264328775
3,20,0.14866767625572289
3,21,0.38820875176213343
3,22,0.42111024491179727
3,23,0.2764180634847384
3,24,0.2808917850205368
3,25,0.24509475348983076
3,26,0.3034117172086114
3,27,0.4729169904514239
3,28,0.32647078310799843
3,29,0.23524128980251097
3,30,0.548549428702952
3,31,0.5844437250600268
3,32,0.7210640461200797
3,33,0.3089012469175068
3,34,0.44656527400104734
3,35,0.5276774959100973
3,36,0.3355861024729937
3,37,0.3655989763023073
3,38,0.30032697910407696
3,39,0.453694023532132
3,40,0.35575918057360983
3,41,0.6413073482917862
3,42,0.3291911849578219
3,43,0.30464715718414154
3,44,0.6670670860298864
3,45,0.7140726341711902
3,46,0.30957430044921064
3,47,0.6049016426606196
3,48,0.6559315051288508
3,49,0.3202752349548386
4,0,0.2276303459586543
4,1,0.7888556797494546
4,2,0.25014452870852694
4,3,0.38471285158155777
4,5,0.5768821227430365
4,6,0.07058089650770058
4,7,0.757956532756483
4,8,0.19533052896727174
4,9,0.40603286207491845
4,10,0.3846026818967453
4,11,0.3437046864802039
4,12,0.7786922678628589
4,13,0.7251141235640383
4,14,0.33300771744355817
4,15,0.34885651517700367
4,16,0.5659165163889637
4,17,0.0783434419999201
4,18,0.31743338277423594
4,19,0.4708773153692304
4,20,0.41875963733885163
4,21,0.44878550457511496
4,22,0.7372039343301434
4,23,0.6152031751111132
4,24,0.6393973991459397
4,25,0.4583413312125565
4,26,0.25449266380004
4,27,0.7775153092311516
4,28,0.611387539530544
4,29,0.5433926828066576
4,30,0.4974949952599061
4,31,0.963588275768476
4,32,1.0727941308376248
4,33,0.6521514898759321
4,34,0.551173073702982
4,35,0.7813603365241706
4,36,0.6511131115447452
4,37,0.7445295258486182
4,38,0.4141169069777146
4,39,0.7124191858540341
4,40,0.1879834266855489
4,41,0.9858218840928561
4,42,0.6319423783916361
4,43,0.4565528904156202
4,44,0.9894102769158369
4,45,0.6689356746568488
4,46,0.41401818539293417
4,47,0.9128935879562766
4,48,0.632404105380844
4,49,0.33851220524044134
5,0,0.6981878980810016
5,1,0.6676919183806422
5,2,0.550391805223079
5,3,0.43252431387232654
5,4,0.5768821227430365
5,6,0.5174411503430674
5,7,0.8992046095980423
5,8,0.40741592466160537
5,9,0.4480883233470512
5,10,0.29581458967637086
5,11,0.7076447917466725
5,12,0.739812810936407
5,13,0.8159028013840092
5,14,0.28004679661751186
5,15,0.7423611559524813
5,16,0.1735656164560257
5,17,0.5124968571416224
5,18,0.26465920823314426
5,19,0.31728303312328787
5,20,0.28417238878666395
5,21,0.8090276983334724
5,22,0.31102871425251516
5,23,0.6553752819613428
5,24,0.3690657817867136
5,25,0.6776179750487352
5,26,0.32317755693745176
5,27,0.3133566052654145
5,28,0.7369955061621499
5,29,0.646849555618156
5,30,0.26349238653459967
5,31,0.6496936107898151
5,32,0.6354074477030307
5,33,0.6752184509891604
5,34,0.05473823915481398
5,35,0.24514671905388918
5,36,0.27589535755221684
5,37,0.4950281970514199
5,38,0.16741228258689603
5,39,0.8639872889503651
5,40,0.40278250609735733
5,41,0.5451810803272125
5,42,0.2479894476116373
5,43,0.7352821814434182
5,44,0.5046338578496444
5,45,0.3532093441281892
5,46,0.16505631406442248
5,47,0.4182382326958316
5,48,0.2917887122793555
5,49,0.7208640898110301
6,0,0.22919386033478364
6,1,0.7256644446436549
6,2,0.20188170622641596
6,3,0.31827933202614644
6,4,0.07058089650770058
6,5,0.5174411503430674
6,7,0.7175200375225217
6,8,0.12537756716862933
6,9,0.34055861355623357
6,10,0.3526639217886734
6,11,0.3221678803454545
6,12,0.7208556158783787
6,13,0.6779708350040461
6,14,0.2645810445148307
6,15,0.3353330965005985
6,16,0.49747806992337956
6,17,0.07824455286291553
6,18,0.25438411673050876
6,19,0.40038555849781354
6,20,0.34828683214566963
6,21,0.43313092846925794
6,22,0.6672222664886788
6,23,0.5595815446020231
6,24,0.5690255480946995
6,25,0.416709452409037
6,26,0.19996754053273305
6,27,0.7081089072756251
6,28,0.5645642513763833
6,29,0.49122681998496603
6,30,0.46375997287000237
6,31,0.8942339157261584
6,32,1.0022370582714146
6,33,0.5962057312355538
6,34,0.49549036905814414
6,35,0.715050797729039
6,36,0.580916423518182
6,37,0.6753646753099085
6,38,0.35210228995772064
6,39,0.672054273137807
6,40,0.15136974506306608
6,41,0.9153471162631452
6,42,0.5620566230178989
6,43,0.42481466737554957
6,44,0.9196653829710482
6,45,0.63947356689346
6,46,0.35294999070295296
6,47,0.8436988205139135
6,48,0.5981411471518395
6,49,0.32126025637656785
7,0,0.5710487145915879
7,1,0.36943468261159457
7,2,0.5161721193175017
7,3,0.49445651683683917
7,4,0.757956532756483
7,5,0.8992046095980423
7,6,0.7175200375225217
7,8,0.6781717341110574
7,9,0.47141407111434686
7,10,0.9657010436905883
7,11,0.43177686531550824
7,12,0.25938979716822075
7,13,0.09444722222395757
7,14,0.6896585723493672
7,15,0.4476964088456415
7,16,0.7395511176389103
7,17,0.7953837725228962
7,18,0.7503771641001978
7,19,0.5822889689748296
7,20,0.6263597785801175
7,21,0.369170911213834
7,22,0.7470662934483692
7,23,0.24633221363527388
7,24,0.585844153349588
7,25,0.3008298177145724
7,26,0.7863487066973244
7,27,0.8003198460335621
7,28,0.16799490011412002
7,29,0.2594733670800621
7,30,1.0430057004788658
7,31,0.6531095640927743
7,32,0.8807203420440745
7,33,0.23534581217062386
7,34,0.924876401652886
7,35,0.9045344260669124
7,36,0.6945487464084529
7,37,0.537213987773872
7,38,0.7908236635196401
7,39,0.0455475056030287
7,40,0.8174904694904267
7,41,0.8411865012337094
7,42,0.70774837078312
7,43,0.3085137212617318
7,44,0.9132496147944995
7,45,1.2068945871563668
7,46,0.8006023012019946
7,47,0.8921763367540712
7,48,1.1477154449246638
7,49,0.4457969836238199
8,0,0.29600851837987197
8,1,0.6304119913687892
8,2,0.18376449201942957
8,3,0.2210364738453946
8,4,0.19533052896727174
8,5,0.40741592466160537
8,6,0.12537756716862933
8,7,0.6781717341110574
8,9,0.24612402311289028
8,10,0.3065042160814568
8,11,0.3409465750456194
8,12,0.640335304420699
8,13,0.6244467834426002
8,14,0.14068088691175323
8,15,0.36686792565362525
8,16,0.3728873769045657
8,17,0.16622567491794896
8,18,0.1438525426549337
8,19,0.2794255021626815
8,20,0.2240086677128714
8,21,0.4535527803157578
8,22,0.5419128635056651
8,23,0.4880001159328335
8,24,0.44855803562216195
8,25,0.3859289753551668
8,26,0.12284768609055932
8,27,0.5827778238513701
8,28,0.5147936931962845
8,29,0.43090881516618923
8,30,0.40642833197395034
8,31,0.7781840335562619
8,32,0.878259283825204
8,33,0.5228647319599863
8,34,0.3930721361571472
8,35,0.5926777682598695
8,36,0.4557919788238301
8,37,0.560730199955254
8,38,0.24000388115780552
8,39,0.6338959640582261
8,40,0.14030637823570444
8,41,0.7908455569844725
8,42,0.4367046943597968
8,43,0.4150296983793774
8,44,0.7942913488651892
8,45,0.5840630843047141
8,46,0.2429041128519683
8,47,0.7184377177723643
8,48,0.5347918871921247
8,49,0.3477905585832082
9,0,0.36191711981497493
9,1,0.3863833538497863
9,2,0.19325034389309514
9,3,0.02580338844139399
9,4,0.40603286207491845
9,5,0.4480883233470512
9,6,0.34055861355623357
9,7,0.47141407111434686
9,8,0.24612402311289028
9,10,0.49937333588893107
9,11,0.30170169388205176
9,12,0.395300644070793
9,13,0.4017249593363218
9,14,0.21897384471433406
9,15,0.34192265598511373
9,16,0.3174084579065716
9,17,0.40420754533672043
9,18,0.28139415420132885
9,19,0.146854614497125
9,20,0.16405801434913656
9,21,0.38175257321630157
9,22,0.41876596239540886
9,23,0.2509075961115482
9,24,0.2722902246531777
9,25,0.2308888332498314
9,26,0.3290856564996527
9,27,0.47162230178165443
9,28,0.30355733224241205
9,29,0.21195368080938146
9,30,0.5718257115496272
9,31,0.5674719517979567
9,32,0.7104767256841822
9,33,0.2831933180367943
9,34,0.4644348644771719
9,35,0.532055994941596
9,36,0.33482901605017323
9,37,0.3494256738352991
9,38,0.3210876250097836
9,39,0.43119901879560774
9,40,0.3814183856866034
9,41,0.6323580194877034
9,42,0.33064294471182853
9,43,0.29366149653455914
9,44,0.6615600594880524
9,45,0.7360524875249674
9,46,0.330560759007249
9,47,0.6018565267154359
9,48,0.6774875945465626
9,49,0.320477556358771
10,0,0.5789361922669655
10,1,0.8381110069775682
10,2,0.49026850452312903
10,3,0.47458453593194533
10,4,0.3846026818967453
10,5,0.29581458967637086
10,6,0.3526639217886734
10,7,0.9657010436905883
10,8,0.3065042160814568
10,9,0.49937333588893107
10,11,0.6457955273214031
10,12,0.8789821985659861
10,13,0.9007201047368124
10,14,0.282584857101669
10,15,0.6688969989426887
10,16,0.40078747352915406
10,17,0.30660952645851347
10,18,0.2184623301880148
10,19,0.4402222203079213
10,20,0.37470472922633313
10,21,0.758961682451764
10,22,0.5796689918685394
10,23,0.7491630030282118
10,24,0.573883097188746
10,25,0.6854813898885229
10,26,0.18488965483593978
10,27,0.5955825740264618
10,28,0.7982457191360541
10,29,0.7084519804976015
10,30,0.11295350456169644
10,31,0.8977590395360697
10,32,0.920698589738703
10,33,0.779503029566736
10,34,0.24613815591996963
10,35,0.5408189349570076
10,36,0.5177109352557177
10,37,0.7065835599749445
10,38,0.22332969499856747
10,39,0.9232149861190084
10,40,0.20138632566766362
10,41,0.8293181429210117
10,42,0.48935623058021455
10,43,0.720256411517381
10,44,0.7972028918187544
10,45,0.2868101804323858
10,46,0.21366495497252447
10,47,0.7111446978092476
10,48,0.24780606402377256
10,49,0.650995349528033
11,0,0.13933030718335573
11,1,0.5767935947484834
11,2,0.16131812507808038
11,3,0.3023690624981514
11,4,0.3437046864802039
11,5,0.7076447917466725
11,6,0.3221678803454545
11,7,0.43177686531550824
11,8,0.3409465750456194
11,9,0.30170169388205176
11,10,0.6457955273214031
11,12,0.5253204681030693
11,13,0.4209387058526266
11,14,0.4311984913166431
11,15,0.04060410308231663
11,16,0.6077726423687299
11,17,0.398306005392066
11,18,0.4687518036906733
11,19,0.4442213347086998
11,20,0.4385423927593022
11,21,0.11338746179288922
11,22,0.7203020381624199
11,23,0.3641822662539613
11,24,0.5684448328146198
11,25,0.16077022772238692
11,26,0.46374410427847473
11,27,0.7733206634338603
11,28,0.313952801267934
11,29,0.2826099687840366
11,30,0.7473714476322282
11,31,0.8236814777710674
11,32,0.9961967089522866
11,33,0.39844549150061664
11,34,0.7082002745944315
11,35,0.8294633072731813
11,36,0.6364769447052185
11,37,0.6190544346777674
11,38,0.5501550310226946
11,39,0.38734807374968383
11,40,0.45736222895561834
11,41,0.9237464763453498
11,42,0.6313523710053635
11,43,0.12356162292721332
11,44,0.9599382762475711
11,45,0.924926826361975
11,46,0.5565710384649891
11,47,0.9029127652857996
11,48,0.8747908352156817
11,49,0.02114014210780301
12,0,0.6520718888026267
12,1,0.11208788231873054
12,2,0.5314278670953746
12,3,0.42097404569390967
12,4,0.7786922678628589
12,5,0.739812810936407
12,6,0.7208556158783787
12,7,0.25938979716822075
12,8,0.640335304420699
12,9,0.395300644070793
12,10,0.8789821985659861
12,11,0.5253204681030693
12,13,0.17249980753431668
12,14,0.597880144287149
12,15,0.5570603202029397
12,16,0.5676619061294964
12,17,0.7915203234186025
12,18,0.6624951432501445
12,19,0.44516554249658186
12,20,0.5063896460175313
12,21,0.5165906560763438
12,22,0.5268617210919163
12,23,0.16618903109676827
12,24,0.3830681613657664
12,25,0.3645690529593536
12,26,0.7208032435876718
12,27,0.5758803364298672
12,28,0.22454882263798162
12,29,0.24598879813625887
12,30,0.9332681386678048
12,31,0.39378089796840016
12,32,0.6219835253663097
12,33,0.12941031374643178
12,34,0.7767223457165229
12,35,0.6910121934167911
12,36,0.49335593380328796
12,37,0.2992083606871603
12,38,0.6715694585160211
12,39,0.2583559597519975
12,40,0.7767188092991946
12,41,0.586308231751521
12,42,0.5132335084668723
12,43,0.4178641753701433
12,44,0.6629539792324268
12,45,1.0783297724358283
12,46,0.6820288217725183
12,47,0.6508852400057832
12,48,1.0165665180035481
12,49,0.5452252522818934
13,0,0.558437037589037
13,1,0.27906730255267825
13,2,0.47663014721098745
13,3,0.42619925476189846
13,4,0.7251141235640383
13,5,0.8159028013840092
13,6,0.6779708350040461
13,7,0.09444722222395757
13,8,0.6244467834426002
13,9,0.4017249593363218
13,10,0.9007201047368124
13,11,0.4209387058526266
13,12,0.17249980753431668
13,14,0.6205366911493192
13,15,0.4445070496411949
13,16,0.6528556514566911
13,17,0.7544138898648879
13,18,0.68308748992903
13,19,0.5007488732058325
13,20,0.5492878267051903
13,21,0.3822282210599114
13,22,0.65357108433
13,23,0.16059444338248177
13,24,0.49354643872099563
13,25,0.27013323213738827
13,26,0.7257716249427238
13,27,0.7065557130202801
13,28,0.1137291758234409
13,29,0.19401460767484893
13,30,0.9722736825120897
13,31,0.5649807792880084
13,32,0.7899416608060147
13,33,0.14390108732129517
13,34,0.844135822259515
13,35,0.812038168922192
13,36,0.602990705727313
13,37,0.4428036291493439
13,38,0.7158687697175625
13,39,0.08585636126132243
13,40,0.7647462740345062
13,41,0.7482442508638291
13,42,0.6171643944639318
13,43,0.2996520532987857
13,44,0.8193152742849665
13,45,1.1320692166826354
13,46,0.7259041973450936
13,47,0.797730929983734
13,48,1.0720197292366522
13,49,0.43803614538516583
14,0,0.41938788274240313
14,1,0.5644799340545888
14,2,0.2716334720735779
14,3,0.1952481577722684
14,4,0.33300771744355817
14,5,0.28004679661751186
14,6,0.2645810445148307
14,7,0.6896585723493672
14,8,0.14068088691175323
14,9,0.21897384471433406
14,10,0.282584857101669
14,11,0.4311984913166431
14,12,0.597880144287149
14,13,0.6205366911493192
14,15,0.4643776180798594
14,16,0.2329582602024508
14,17,0.289579154332993
14,18,0.06462162541041683
14,19,0.1734490029273453
14,20,0.10659243760558783
14,21,0.5368026384711124
14,22,0.4069949310688359
14,23,0.4670069443936469
14,24,0.33466937223498555
14,25,0.42607533571294554
14,26,0.1337834363265074
14,27,0.44512269943449256
14,28,0.5216638382947935
14,29,0.43048580435186634
14,30,0.3534120615673676
14,31,0.669545535499018
14,32,0.7488927370540731
14,33,0.49697193151533164
14,34,0.27700940318073114
14,35,0.45208035063991214
14,36,0.32310282594214074
14,37,0.45900305283602305
14,38,0.11905570672244381
14,39,0.6486212629045338
14,40,0.21318039177070938
14,41,0.6598042618132371
14,42,0.3016344826866663
14,43,0.47401369582316344
14,44,0.6576920717300625
14,45,0.5211380232531687
14,46,0.12596613027506062
14,47,0.5801136779837783
14,48,0.46437096019457114
14,49,0.4431862467615519
15,0,0.1293259269872138
15,1,0.6124380235069372
15,2,0.19283873323337547
15,3,0.34201402680496057
15,4,0.34885651517700367
15,5,0.7423611559524813
15,6,0.3353330965005985
15,7,0.4476964088456415
15,8,0.36686792565362525
15,9,0.34192265598511373
15,10,0.6688969989426887
15,11,0.04060410308231663
15,12,0.5570603202029397
15,13,0.4445070496411949
15,14,0.4643776180798594
15,16,0.6461549017568444
15,17,0.40912172293453997
15,18,0.49901899552750145
15,19,0.48372936936158994
15,20,0.4762638614719834
15,21,0.09997736701564856
15,22,0.7606243304995278
15,23,0.39826667408936905
15,24,0.6090450713284352
15,25,0.19338435739362506
15,26,0.4890341495539943
15,27,0.8135322849087544
15,28,0.3411434618765869
15,29,0.3170896105003076
15,30,0.7726435183113832
15,31,0.8625098164571976
15,32,1.0364827509947905
15,33,0.4316629066311136
15,34,0.7412280615981173
15,35,0.8685437785235358
15,36,0.6765926771858461
15,37,0.658946283590885
15,38,0.5829745536320249
15,39,0.4043354744692518
15,40,0.4763846995430459
15,41,0.964256804168409
15,42,0.6711565813656344
15,43,0.14490087550438446
15,44,1.00053182910792
15,45,0.9505165230551599
15,46,0.5890338372950702
15,47,0.9433488638523011
15,48,0.901654450023584
15,49,0.02193432650622928
16,0,0.6303221367663779
16,1,0.4941388146227933
16,2,0.4647069268173159
16,3,0.3090996285143071
16,4,0.5659165163889637
16,5,0.1735656164560257
16,6,0.49747806992337956
16,7,0.7395511176389103
16,8,0.3728873769045657
16,9,0.3174084579065716
16,10,0.40078747352915406
16,11,0.6077726423687299
16,12,0.5676619061294964
16,13,0.6528556514566911
16,14,0.2329582602024508
16,15,0.6461549017568444
16,17,0.5189091331345262
16,18,0.26016746465720963
16,19,0.17158034537952171
16,20,0.1714095780341006
16,21,0.6973074022586849
16,22,0.18475532281276338
16,23,0.49348747099125395
16,24,0.196367757426048
16,25,0.5463567842430045
16,26,0.34025965210820364
16,27,0.21495340962164464
16,28,0.5825680210096933
16,29,0.4956108200975204
16,30,0.40812412663415293
16,31,0.49899039598340317
16,32,0.5316376364722213
16,33,0.5100865559295825
16,34,0.21697164604703637
16,35,0.22597583316120295
16,36,0.11720731234556907
16,37,0.3254488607416649
16,38,0.18646992355801775
16,39,0.7070439772367826
16,40,0.4277116291635436
16,41,0.44049496916505926
16,42,0.08861149145627718
16,43,0.6109828622179397
16,44,0.42799815445597
16,45,0.5234458923187282
16,46,0.19385232088306642
16,47,0.34819838883718907
16,48,0.4614487776802643
16,49,0.624222186049405
17,0,0.29554860114969306
17,1,0.7905893896218653
17,2,0.279353693440248
17,3,0.3804330286908451
17,4,0.0783434419999201
17,5,0.5124968571416224
17,6,0.07824455286291553
17,7,0.7953837725228962
17,8,0.16622567491794896
17,9,0.40420754533672043
17,10,0.30660952645851347
17,11,0.398306005392066
17,12,0.7915203234186025
17,13,0.7544138898648879
17,14,0.289579154332993
17,15,0.40912172293453997
17,16,0.5189091331345262
17,18,0.26171567837473836
17,19,0.4445334516328341
17,20,0.38591919413190173
17,21,0.5079682106309226
17,22,0.6964675561775481
17,23,0.6322924165696892
17,24,0.6134335606891412
17,25,0.49463966000052095
17,26,0.1898777273369619
17,27,0.7332200578643365
17,28,0.6412517591532494
17,29,0.5660732949318587
17,30,0.41955261038771935
17,31,0.9442460619106952
17,32,1.0379447147914753
17,33,0.6685952730501885
17,34,0.4830645368958926
17,35,0.7270528091404914
17,36,0.612579305571571
17,37,0.7269533152446356
17,38,0.35473652874868306
17,39,0.7499485557661314
17,40,0.11363115799110343
17,41,0.9492126730403394
17,42,0.5911652578635751
17,43,0.5028838143178501
17,44,0.9462187579062888
