siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.6712651699312736,0.5046596452901447
1,0.6490739400526638,0.3804947979487596
2,0.862715962921281,0.8659875616742503
3,0.7451248063705214,0.9269400614410896
4,0.6988248847999913,0.4081443604770678
5,0.5605406400064243,0.9994358534394202
6,0.5629533101423396,0.9362543607241571
7,0.36050045640835626,0.06491831944503368
8,0.4603102758749259,0.6624815883998312
9,0.03827066117196909,0.5599626474282569
10,0.9540816764713425,0.07688463001847234
11,0.03045240848520181,0.8743576402925161
12,0.34917080547492363,0.09077492800408526
13,0.4162835507746966,0.39559584753851285
14,0.5344227337137943,0.7537202663731866
15,0.5541519394155522,0.8495060443134413
16,0.3421538530092819,0.5958238896979251
17,0.9765606619138242,0.021107458779569432
18,0.35818648158007327,0.3482342240376164
19,0.4444214225346279,0.12122861282120678
20,0.2188636532347512,0.7433640283005449
21,0.14758574053840479,0.9606866834045615
22,0.26670014877292614,0.15588120612301104
23,0.49582319710367107,0.36109718485305675
24,0.5163635516377858,0.09024204903788513
25,0.9369191468374793,0.14202797425184088
26,0.028214455173497632,0.5245560343815509
27,0.6746062405105681,0.19847854069962179
28,0.6969867033259927,0.322445772598432
29,0.6935573586820927,0.7475297177490929
30,0.6701661364496253,0.5836266826224036
31,0.8355238579025662,0.17303260413625632
32,0.750043389609683,0.024986981848336254
33,0.1476616208140148,0.7072893247930678
34,0.9072604562202419,0.6128676166343441
35,0.7350812674776951,0.7538243300976144
36,0.06504785741069874,0.29223290427378623
37,0.33922959294337174,0.5874891116120088
38,0.7325789337214501,0.5867078508474683
39,0.8895000998395192,0.7438753038308948
40,0.5548174438264225,0.7605601615443931
41,0.4574435562675362,0.019811316826998326
42,0.16792913238245744,0.8592930083636413
43,0.7302225075647154,0.8996861156605029
44,0.5830862395035279,0.5325229791193673
45,0.28625303450258155,0.03214631841324289
46,0.3973479248541415,0.8777754869183163
47,0.49200655138187255,0.5530024254646084
48,0.03965592909369653,0.206321776904691
49,0.6185012325888756,0.8929466014160055
Demand:index, demand
1,2,0.5304207175113071
1,3,0.5548226697906394
1,4,0.05691796562824828
1,5,0.6252408938872844
1,6,0.5623926159832222
1,7,0.4276250334667325
1,8,0.3393350422557363
1,9,0.6366234008330225
1,10,0.4303589819510026
1,11,0.791576342728057
1,12,0.41698860076783056
1,13,0.23327967558040652
1,14,0.3904384066605012
1,15,0.47852036050883356
1,16,0.37492206868126293
1,17,0.48621683696729334
1,18,0.2926709041324734
1,19,0.33030532492992676
1,20,0.5628098872799301
1,21,0.7668852835990606
1,22,0.44346474706621763
1,23,0.1544734851300664
1,24,0.31915310658608187
1,25,0.3737931099861132
1,26,0.6373540145060421
1,27,0.18379830322844937
1,28,0.0752683348335077
1,29,0.369720714710169
1,30,0.204224002800637
1,31,0.27893392358716795
1,32,0.36956817646050083
1,33,0.5985056195723447
1,34,0.34735774641518297
1,35,0.383108600719534
1,36,0.5906577918568515
1,37,0.37262603951482387
1,38,0.2224790038485198
1,39,0.435717948178648
1,40,0.3915788141433708
1,41,0.4084296482183281
1,42,0.6787842457250266
1,43,0.5254947329864633
1,44,0.16573154344845023
1,45,0.5029768112934114
1,46,0.5573634992980466
1,47,0.23330033462258096
1,48,0.6338190225457119
1,49,0.5133629722900739
2,0,0.40891474575390635
2,1,0.5304207175113071
2,3,0.13244956521926307
2,4,0.48629279489854915
2,5,0.3303307015003901
2,6,0.30788808201973034
2,7,0.9454799552754807
2,8,0.45093793156665996
2,9,0.8794096336268905
2,10,0.7943746788262169
2,11,0.8323056423325824
2,12,0.9298834637407192
2,13,0.648513888318959
2,14,0.34695877267723846
2,15,0.30900387864322776
2,16,0.58649238693419
2,17,0.8525156912081028
2,18,0.7229235894451794
2,19,0.8541874585908948
2,20,0.6554253028574129
2,21,0.7213731063893875
2,22,0.9270846169089364
2,23,0.6241190545208041
2,24,0.8495534669326872
2,25,0.7277524281815392
2,26,0.9016475221852214
2,27,0.6935081547811406
2,28,0.5682463057141188
2,29,0.20651124467095563
2,30,0.3417646876041999
2,31,0.6934882722525535
2,32,0.848514633959946
2,33,0.7324533040103316
2,34,0.2570095688107085
2,35,0.16991529065593536
2,36,0.9825827260020223
2,37,0.5929581488096098
2,38,0.30811167334011963
2,39,0.12501517310333593
2,40,0.3254480523201022
2,41,0.9382217013791116
2,42,0.6948190821603941
2,43,0.1367117707188618
2,44,0.43519123386988334
2,45,1.0137064302864638
2,46,0.4655173101357439
2,47,0.4851650886987465
2,48,1.0547922861302612
2,49,0.2456982383639066
3,0,0.4286910259843948
3,1,0.5548226697906394
3,2,0.13244956521926307
3,4,0.5208576216934797
3,5,0.19831024766711844
3,6,0.18240945756497656
3,7,0.9439371664775855
3,8,0.38866129308787684
3,9,0.7964390780090603
3,10,0.8753611883408033
3,11,0.7166041775715506
3,12,0.9251765783897441
3,13,0.6248705826245831
3,14,0.2727644786719983
3,15,0.20607441112745
3,16,0.5215587296198915
3,17,0.9349306173591729
3,18,0.6961477669550434
3,19,0.8599961996936422
3,20,0.5573607101719755
3,21,0.5984912444551416
3,22,0.9074259812027656
3,23,0.618327949690503
3,24,0.867407214419138
3,25,0.8080049836795181
3,26,0.822115172519089
3,27,0.7318668289599662
3,28,0.6064079668079205
3,29,0.1866742432280876
3,30,0.351401306588653
3,31,0.7593078708256172
3,32,0.9019664906458179
3,33,0.6365600554585147
3,34,0.3534536313847651
3,35,0.17340683121514566
3,36,0.9302461135989235
3,37,0.5291293524488474
3,38,0.3404634430389686
3,39,0.23314572876880807
3,40,0.2527828382784833
3,41,0.9516528048432126
3,42,0.5811462551377222
3,43,0.031062132417280786
3,44,0.4264051265867818
3,45,1.0055939267810872
3,46,0.3512348426697776
3,47,0.45155089038576596
3,48,1.00845279949753
3,49,0.13110714992597808
4,0,0.1003729948053478
4,1,0.05691796562824828
4,2,0.48629279489854915
4,3,0.5208576216934797
4,5,0.6072463766938216
4,6,0.5453084055476594
4,7,0.48194142184403505
4,8,0.3486784251686826
4,9,0.6777762717929956
4,10,0.4181973681383623
4,11,0.8149089454481656
4,12,0.4722089917154096
4,13,0.28281985540227234
4,14,0.38268887365285637
4,15,0.4644678644266876
4,16,0.4030357683968159
4,17,0.4763766631192419
4,18,0.34586665956175816
4,19,0.3834602559138638
4,20,0.585435743272739
4,21,0.7804919043733618
4,22,0.5003683508487716
4,23,0.20838215360666293
4,24,0.36654333675256523
4,25,0.35708095529270417
4,26,0.6806394244716317
4,27,0.21105994104558565
4,28,0.08571829953705112
4,29,0.3394262328725682
4,30,0.1778071124632786
4,31,0.2719635034650047
4,32,0.3865655339429287
4,33,0.627111356334181
4,34,0.2921592015407424
4,35,0.34757613077099253
4,36,0.6442893652122261
4,37,0.40183742195706623
4,38,0.18172577118243952
4,39,0.3860988266695728
4,40,0.3807033489446612
4,41,0.4572389950065718
4,42,0.6966960617262472
4,43,0.4925435085391828
4,44,0.16989842492038335
4,45,0.5582025253379441
4,46,0.5580696661714085
4,47,0.2525028356866169
4,48,0.6893736776282919
4,49,0.491411336788182
5,0,0.5070142184176436
5,1,0.6252408938872844
5,2,0.3303307015003901
5,3,0.19831024766711844
5,4,0.6072463766938216
5,6,0.06322754145871542
5,7,0.9556877609328782
5,8,0.3515455911006457
5,9,0.6825706041088151
5,10,1.0029832038560613
5,11,0.5446449234146221
5,12,0.9329211565630149
5,13,0.6208323932592584
5,14,0.24709976680768933
5,15,0.15006586273963932
5,16,0.4589067508875863
5,17,1.0631082289332323
5,18,0.6819169799675039
5,19,0.8858507945136804
5,20,0.4269847104046289
5,21,0.4147689081561352
5,22,0.8932674164534689
5,23,0.6416109438191359
5,24,0.9102664385216382
5,25,0.9363808262119195
5,26,0.713359663568956
5,27,0.8090386752496632
5,28,0.6906034301627059
5,29,0.284868651567131
5,30,0.4300174601175552
5,31,0.8709524100565681
5,32,0.9927043343575831
5,33,0.5057852100342596
5,34,0.5192779916980199
5,35,0.3013128789752395
5,36,0.8635097619095138
5,37,0.46763094172046044
5,38,0.44714827364971416
5,39,0.41656394554725096
5,40,0.23894424276982007
5,41,0.9850346396998259
5,42,0.4168738573533941
5,43,0.19682973953402516
5,44,0.4674568817147709
5,45,1.0054266433232164
5,46,0.2035512393988881
5,47,0.4516632893173181
5,48,0.948868178652953
5,49,0.12124104539723848
6,0,0.44497804143744424
6,1,0.5623926159832222
6,2,0.30788808201973034
6,3,0.18240945756497656
6,4,0.5453084055476594
6,5,0.06322754145871542
6,7,0.8945466197001741
6,8,0.2923818109078755
6,9,0.6456681311832954
6,10,0.9441915764294637
6,11,0.5360862004061077
6,12,0.8720885450770055
6,13,0.5601996485120941
6,14,0.18475034341476632
6,15,0.08719366104691334
6,16,0.40576508705579295
6,17,1.0042733161735393
6,18,0.6226533025916643
6,19,0.8235998895851133
6,20,0.3944672005798119
6,21,0.41608551557370876
6,22,0.8347144398197003
6,23,0.5790615071239016
6,24,0.8472941857007297
6,25,0.8778644542205641
6,26,0.6748638047241023
6,27,0.7461766127886132
6,28,0.6282721809416838
6,29,0.22950905943129918
6,30,0.36856596355093635
6,31,0.8104333120222976
6,32,0.9302746549478309
6,33,0.4742279777745076
6,34,0.4723625695303557
6,35,0.25081616728361683
6,36,0.8140475884297903
6,37,0.414354317734934
6,38,0.38853006928882117
6,39,0.37900198863947276
6,40,0.1758824719695771
6,41,0.9224966996527475
6,42,0.4024514265995718
6,43,0.17121980304089007
6,44,0.4042330557205522
6,45,0.9455021918062337
6,46,0.17562722544654633
6,47,0.38976337495819846
6,48,0.8981323543519244
6,49,0.070435315747281
7,0,0.5384673999667918
7,1,0.4276250334667325
7,2,0.9454799552754807
7,3,0.9439371664775855
7,4,0.48194142184403505
7,5,0.9556877609328782
7,6,0.8945466197001741
7,8,0.6058414482898087
7,9,0.5906783622297714
7,10,0.5937018253300248
7,11,0.8741417093766424
7,12,0.0282298635570463
7,13,0.33534964023105457
7,14,0.7104203548851368
7,15,0.8081329066960895
7,16,0.5312224791759388
7,17,0.617616036320049
7,18,0.28332535409775694
7,19,0.1010622466387796
7,20,0.6930725531123676
7,21,0.9207245180317027
7,22,0.13066271260498108
7,23,0.32562887535302404
7,24,0.15790692111174254
7,25,0.581553441689111
7,26,0.567169124343626
7,27,0.34132210052681883
7,28,0.4237255992884928
7,29,0.75952960524709
7,30,0.6041119096869121
7,31,0.4871713564254616
7,32,0.39158422916322194
7,33,0.6767132911721176
7,34,0.7740768241489681
7,35,0.7841570477491211
7,36,0.37277896766091667
7,37,0.5230035205030324
7,38,0.6408640326627817
7,39,0.8607108744500909
7,40,0.7222718768432168
7,41,0.10692336646164102
7,42,0.817382934267423
7,43,0.9129795554719156
7,44,0.5178788937437402
7,45,0.08115838657391983
7,46,0.8136919015472327
7,47,0.505489809555159
7,48,0.3506225156622326
7,49,0.8672918979522117
8,0,0.26345726988117446
8,1,0.3393350422557363
8,2,0.45093793156665996
8,3,0.38866129308787684
8,4,0.3486784251686826
8,5,0.3515455911006457
8,6,0.2923818109078755
8,7,0.6058414482898087
8,9,0.4343127555535911
8,10,0.7659856354478495
8,11,0.4792381949745589
8,12,0.5824092095954955
8,13,0.27049279324622666
8,14,0.11754638558987553
8,15,0.20924723397420103
8,16,0.13566203986612824
8,17,0.8233317892754172
8,18,0.3304249920477807
8,19,0.5414861394654387
8,20,0.2546339346368419
8,21,0.4321144682699519
8,22,0.5423364533566528
8,23,0.3034694816212069
8,24,0.5749783127500718
8,25,0.7057109750881767
8,26,0.45357497364701505
8,27,0.5110984139421714
8,28,0.414294686592434
8,29,0.24826877762590702
8,30,0.22418202064999473
8,31,0.6167216068329842
8,32,0.7002461357099252
8,33,0.31584318063254485
8,34,0.4496954635139841
8,35,0.2895558569382374
8,36,0.5415869898245873
8,37,0.14242332447300768
8,38,0.2826161378056852
8,39,0.4368396066137221
8,40,0.13620209728299182
8,41,0.6426766652406217
8,42,0.3524506605159574
8,43,0.3593307676343919
8,44,0.17878248619773715
8,45,0.6539254360117946
8,46,0.2243116590490834
8,47,0.11397517711330532
8,48,0.6205093497194257
8,49,0.27953264748615697
9,0,0.6354057523857659
9,1,0.6366234008330225
9,2,0.8794096336268905
9,3,0.7964390780090603
9,4,0.6777762717929956
9,5,0.6825706041088151
9,6,0.6456681311832954
9,7,0.5906783622297714
9,8,0.4343127555535911
9,10,1.0354101538270895
9,11,0.31449218847722077
9,12,0.5628463518457352
9,13,0.4122016370804451
9,14,0.5326433084032477
9,15,0.5915816696974684
9,16,0.3059918675036265
9,17,1.0820134194296127
9,18,0.38363401493985994
9,19,0.5978678734286094
9,20,0.25739055011412165
9,21,0.41536675310625054
9,22,0.4641786746641433
9,23,0.4989005866330283
9,24,0.6702314916998218
9,25,0.9910794578801401
9,26,0.03680700376997379
9,27,0.7318426941287244
9,28,0.7002293124541331
9,29,0.6816025688056535
9,30,0.6323384206562533
9,31,0.8861870672149902
9,32,0.8904040541857088
9,33,0.18349804335404446
9,34,0.8705987592827916
9,35,0.7232754475768883
9,36,0.26906548200757047
9,37,0.3022151300703576
9,38,0.6948232028628429
9,39,0.8708704969393252
9,40,0.5541298957286465
9,41,0.6837173216564792
9,42,0.3262054324108484
9,43,0.7708497860115657
9,44,0.545506140927536
9,45,0.5831683587589168
9,46,0.47952213946616756
9,47,0.4537892713081225
9,48,0.35364358367130094
9,49,0.6689886618023544
10,0,0.5128124804080029
10,1,0.4303589819510026
10,2,0.7943746788262169
10,3,0.8753611883408033
10,4,0.4181973681383623
10,5,1.0029832038560613
10,6,0.9441915764294637
10,7,0.5937018253300248
10,8,0.7659856354478495
10,9,1.0354101538270895
10,11,1.2202680962789116
10,12,0.6050703283319843
10,13,0.6251429150009875
10,14,0.796379373713354
10,15,0.8699928990564645
10,16,0.8023425804253899
10,17,0.060136491566578805
10,18,0.6547684212520164
10,19,0.5115857340208438
10,20,0.9923408335981919
10,21,1.196470544662848
10,22,0.6919059355557291
10,23,0.5392379903511734
10,24,0.4379218851012875
10,25,0.06736622092221278
10,26,1.02841615980993
10,27,0.3047812304263507
10,28,0.35552510454507064
10,29,0.7194704676751964
10,30,0.580857591620415
10,31,0.1526446503181193
10,32,0.2105350051441139
10,33,1.0235835995951763
10,34,0.5380241524387839
10,35,0.7114833354918607
10,36,0.9147436857712085
10,37,0.7992246375344612
10,38,0.5558625563412023
10,39,0.6701099454514919
10,40,0.791722274460424
10,41,0.49990677682766255
10,42,1.10914322478305
10,43,0.8527105090699296
10,44,0.5875746075370588
10,45,0.6693254899965532
10,46,0.9753864028453183
10,47,0.6634768845761982
10,48,0.9235412402601255
10,49,0.8823669165815214
11,0,0.7398091664347729
11,1,0.791576342728057
11,2,0.8323056423325824
11,3,0.7166041775715506
11,4,0.8149089454481656
11,5,0.5446449234146221
11,6,0.5360862004061077
11,7,0.8741417093766424
11,8,0.4792381949745589
11,9,0.31449218847722077
11,10,1.2202680962789116
11,12,0.8459215587612079
11,13,0.6148809027457622
11,14,0.518207935772085
11,15,0.5242888521791934
11,16,0.418017751702829
11,17,1.274031671293
11,18,0.619851169071319
11,19,0.8594030932065198
11,20,0.22947357915624553
11,21,0.14550917896314072
11,22,0.756320951215807
11,23,0.6928248451212595
11,24,0.9224678311401706
11,25,1.1653277167828213
11,26,0.34980876480287854
11,27,0.9336737741735415
11,28,0.8653754537196456
11,29,0.6751248009903811
11,30,0.7026792607540948
11,31,1.0677063477410607
11,32,1.1132123317416103
11,33,0.20408287899420652
11,34,0.9149696088098684
11,35,0.7148636987507502
11,36,0.5831518270324054
11,37,0.4214699305872647
11,38,0.7587648244404246
11,39,0.8689007861370975
11,40,0.5365711103458973
11,41,0.9552857474247737
11,42,0.13829964840401704
11,43,0.7002283364947601
11,44,0.6498115778942025
11,45,0.8802010400882948
11,46,0.36691143564515455
11,47,0.5624067930974617
11,48,0.6680992587661716
11,49,0.5883425609331386
12,0,0.524447651169782
12,1,0.41698860076783056
12,2,0.9298834637407192
12,3,0.9251765783897441
12,4,0.4722089917154096
12,5,0.9329211565630149
12,6,0.8720885450770055
12,7,0.0282298635570463
12,8,0.5824092095954955
12,9,0.5628463518457352
12,10,0.6050703283319843
12,11,0.8459215587612079
12,13,0.3121216326490142
12,14,0.6883420650966654
12,15,0.7859326765872682
12,16,0.5050977047363517
12,17,0.6312460599723163
12,18,0.2576171025567099
12,19,0.10000053484454473
12,20,0.6654716280583914
12,21,0.8929630454780302
12,22,0.10507253050801449
12,23,0.30754031689902517
12,24,0.16719359536020476
12,25,0.5899788026057461
12,26,0.5396100694472535
12,27,0.3427948228379613
12,28,0.41790821843199405
12,29,0.7415719465317735
12,30,0.5881673694943585
12,31,0.4932601918747857
12,32,0.4062350090406678
12,33,0.6486107869522271
12,34,0.7642282602666586
12,35,0.7671775507011261
12,36,0.3482975248539525
12,37,0.4968136551101262
12,38,0.6268582429588734
12,39,0.8476413435254686
12,40,0.7006445596262894
12,41,0.12945587153733878
12,42,0.7896002684301048
12,43,0.8941687252310067
12,44,0.4998577507060785
12,45,0.0859997660850511
12,46,0.7884737881267782
12,47,0.483793664403961
12,48,0.3303793773711454
12,49,0.8461786292467236
13,0,0.2773274924844606
13,1,0.23327967558040652
13,2,0.648513888318959
13,3,0.6248705826245831
13,4,0.28281985540227234
13,5,0.6208323932592584
13,6,0.5601996485120941
13,7,0.33534964023105457
13,8,0.27049279324622666
13,9,0.4122016370804451
13,10,0.6251429150009875
13,11,0.6148809027457622
13,12,0.3121216326490142
13,14,0.3771073665565159
13,15,0.47438608677181954
13,16,0.21350990833631844
13,17,0.6739080015711907
13,18,0.07495593925530863
13,19,0.2758063076029982
13,20,0.39989664101517025
13,21,0.6257205174880938
13,22,0.2825567260982932
13,23,0.08669897960889288
13,24,0.3213361928440646
13,25,0.5791011053786504
13,26,0.4089356339955272
13,27,0.32493975547444615
13,28,0.2900779090450971
13,29,0.4480381831416437
13,30,0.31593031233380064
13,31,0.4746544347569109
13,32,0.4987449862878979
13,33,0.41147365045508955
13,34,0.5369034767320063
13,35,0.47954106173678374
13,36,0.36612895314797955
13,37,0.2067857277818081
13,38,0.3695491402806881
13,39,0.5875648747024764
13,40,0.39037237353820237
13,41,0.37803195575803344
13,42,0.5260180359001319
13,43,0.5938557627957358
13,44,0.21580587649581745
13,45,0.3860097089237176
13,46,0.4825513056260862
13,47,0.1746734198307183
13,48,0.42151279841469047
13,49,0.5368889673115017
14,0,0.28417784101545535
14,1,0.3904384066605012
14,2,0.34695877267723846
14,3,0.2727644786719983
14,4,0.38268887365285637
14,5,0.24709976680768933
14,6,0.18475034341476632
14,7,0.7104203548851368
14,8,0.11754638558987553
14,9,0.5326433084032477
14,10,0.796379373713354
14,11,0.518207935772085
14,12,0.6883420650966654
14,13,0.3771073665565159
14,15,0.09779650716279224
14,16,0.24879426893427847
14,17,0.8556912255032285
14,18,0.4421291068173462
14,19,0.6388629961321024
14,20,0.31572897386808907
14,21,0.4387230983978179
14,22,0.6550472688655632
14,23,0.39451591649625334
14,24,0.6637239478395245
14,25,0.7322368625097331
14,26,0.5556645269288358
14,27,0.5726646396511655
14,28,0.4608955773239168
14,29,0.15925498973679986
14,30,0.21761915958730893
14,31,0.6541101192168896
14,32,0.7599634644003287
14,33,0.38953817629019677
14,34,0.3985566914031777
14,35,0.20065856074819544
14,36,0.6582426299488733
14,37,0.2563847870234438
14,38,0.25915058661174056
14,39,0.3552138218344567
14,40,0.021511121926371765
14,41,0.7379350513319529
14,42,0.38139633410429635
14,43,0.2442203525471196
14,44,0.22648703425184424
14,45,0.7630577710639499
14,46,0.18487617739560483
14,47,0.20515063778262088
14,48,0.7378612994502237
14,49,0.16264429391325813
15,0,0.3641902630235509
15,1,0.47852036050883356
15,2,0.30900387864322776
15,3,0.20607441112745
15,4,0.4644678644266876
15,5,0.15006586273963932
15,6,0.08719366104691334
15,7,0.8081329066960895
15,8,0.20924723397420103
15,9,0.5915816696974684
15,10,0.8699928990564645
15,11,0.5242888521791934
15,12,0.7859326765872682
15,13,0.47438608677181954
15,14,0.09779650716279224
15,16,0.3306022144667079
15,17,0.9298781346806375
15,18,0.5382154758712423
15,19,0.7364976602514642
15,20,0.35168787640938187
15,21,0.42149401962319955
15,22,0.7508288407475786
15,23,0.49187951388432466
15,24,0.7602037731902168
15,25,0.8043854515688778
15,26,0.6182254817504671
15,27,0.6620770718835766
15,28,0.5460716984074991
15,29,0.17272244237631243
15,30,0.29008813985872367
15,31,0.7326571311181093
15,32,0.8474698488014164
15,33,0.4306506408075065
15,34,0.4250686651524
15,35,0.20467147380203649
15,36,0.7414689175167544
15,37,0.33888713170519624
15,38,0.31764615972181354
15,39,0.35159101529281117
15,40,0.08894837242853947
15,41,0.8353118293128061
15,42,0.38634678895759317
15,43,0.18308163351020582
15,44,0.31830089120423716
15,45,0.8601434443028769
15,46,0.1593319188604889
15,47,0.302946274517959
15,48,0.8236456437566084
15,49,0.07763963893068705
16,0,0.34150428750539746
16,1,0.37492206868126293
16,2,0.58649238693419
16,3,0.5215587296198915
16,4,0.4030357683968159
16,5,0.4589067508875863
16,6,0.40576508705579295
16,7,0.5312224791759388
16,8,0.13566203986612824
16,9,0.3059918675036265
16,10,0.8023425804253899
16,11,0.418017751702829
16,12,0.5050977047363517
16,13,0.21350990833631844
16,14,0.24879426893427847
16,15,0.3306022144667079
16,17,0.8560204291674222
16,18,0.24810821776126726
16,19,0.48548875642007444
16,20,0.19227211409698486
16,21,0.41349922445137843
16,22,0.4463662468355828
16,23,0.2805546172882024
16,24,0.5347541647350007
16,25,0.7481152903250218
16,26,0.32192709223501287
16,27,0.5180809939824939
16,28,0.4479307385888419
16,29,0.3827519850553771
16,30,0.32823898298068027
16,31,0.6497433592390829
16,32,0.701590086468851
16,33,0.22416906924294258
16,34,0.5653635658764301
16,35,0.4235045362299298
16,36,0.4110416271224627
16,37,0.008832883032993693
16,38,0.3905314914490585
16,39,0.5670159919666456
16,40,0.26900528270112767
16,41,0.5874369751579833
16,42,0.31586425845287447
16,43,0.4928788218369674
16,44,0.2491092534248523
16,45,0.5664426766047179
16,46,0.28730313040749356
16,47,0.15585091917801397
16,48,0.49317024428044376
16,49,0.40577060024010303
17,0,0.5718636677600928
17,1,0.48621683696729334
17,2,0.8525156912081028
17,3,0.9349306173591729
17,4,0.4763766631192419
17,5,1.0631082289332323
17,6,1.0042733161735393
17,7,0.617616036320049
17,8,0.8233317892754172
17,9,1.0820134194296127
17,10,0.060136491566578805
17,11,1.274031671293
17,12,0.6312460599723163
17,13,0.6739080015711907
17,14,0.8556912255032285
17,15,0.9298781346806375
17,16,0.8560204291674222
17,18,0.6995702591245797
17,19,0.5414761449719635
17,20,1.0467852259071213
17,21,1.2529998162874103
17,22,0.7225412867716646
17,23,0.5888136580511852
17,24,0.46536111985919215
17,25,0.12725258653413657
17,26,1.0736950200659543
17,27,0.35019562148385736
17,28,0.4110552003024239
17,29,0.7796025705232487
17,30,0.640550921025937
17,31,0.2072984078022801
17,32,0.2265504918364768
17,33,1.0760665284181783
17,34,0.5958041649178701
17,35,0.7714831893510993
17,36,0.9509808620406567
17,37,0.8526306751109917
17,38,0.6159796158957684
17,39,0.7279923758589993
17,40,0.8512682547992262
17,41,0.5191187237603172
17,42,1.1646630268381453
17,43,0.9124598306856201
