siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.5901726315150498,0.2861275652554949
1,0.5417030497869983,0.6073285447848248
2,0.6944033430283906,0.03801645678897958
3,0.017634875848773546,0.6360293189176757
4,0.8986723305809449,0.964328566202289
5,0.015827587639212437,0.3526860899801063
6,0.7152929367571773,0.8531737038890391
7,0.6670400680365012,0.29368737219568064
8,0.3095284045769321,0.3445351953480489
9,0.5544440738443931,0.44774389500587386
10,0.3037739151208565,0.312473172592867
11,0.40047513321134853,0.9057695795926164
12,0.6676676053897901,0.8466832316153109
13,0.9001333655543341,0.06375257225526787
14,0.17715471437502228,0.3969393412600478
15,0.4175231298397224,0.796284942402702
16,0.8384438815562169,0.0033222311164063933
17,0.6661765898073663,0.2079150613332834
18,0.9211469637108743,0.8630181874347614
19,0.30361223313891805,0.5070139142958932
20,0.5732302611493619,0.08594655397021567
21,0.46201068876922624,0.8195262258589132
22,0.29932686896314187,0.22679036834889743
23,0.8180877565854121,0.9389630483198933
24,0.16526627779038017,0.029924192929180915
25,0.517941869979915,0.026533325577862255
26,0.07512405873175998,0.2062315864717359
27,0.1663179109327727,0.8189544748263273
28,0.956608977900666,0.3418178800497469
29,0.04912241235888948,0.1668724843821373
30,0.7050370016648754,0.8162421638604468
31,0.015065895092939097,0.7690727347310924
32,0.3455633890829922,0.7284673478575879
33,0.17133800163799118,0.4094007838374145
34,0.9350669143086945,0.5247634458725732
35,0.7460320054458602,0.03300348641958706
36,0.49620333733817334,0.7087267754084391
37,0.3556207572583159,0.012617465329099575
38,0.40821552408105044,0.440654213235261
39,0.22333946901171242,0.5611986281323411
40,0.3377697100520748,0.6489530361238567
41,0.06912279677081179,0.4230527187119488
42,0.6749475940540252,0.015107126575176655
43,0.2518626503526902,0.20822156496565647
44,0.9000732209463981,0.6260076838413402
45,0.8154045677825361,0.4609972933992639
46,0.5567818285939207,0.640336980294189
47,0.6490541887182406,0.32951217143079614
48,0.7735079110861828,0.392356991506284
49,0.46851598665297256,0.09467095380470436
Demand:index, demand
3,19,0.31373240749463105
3,20,0.7818422350190298
3,21,0.48077123246479125
3,22,0.4968167646601514
3,23,0.8558584337897941
3,24,0.6238256604122447
3,25,0.788538175533578
3,26,0.4336255261907734
3,27,0.23572920393110874
3,28,0.9839881783257839
3,29,0.4702122928496047
3,30,0.7106323606893111
3,31,0.13306821616533962
3,32,0.34070793795610516
3,33,0.2738341538048189
3,34,0.9241545540098879
3,35,0.9456228281219144
3,36,0.48405856310219075
3,37,0.7091380649964641
3,38,0.4367203621242778
3,39,0.21889269501685193
3,40,0.32039559069500395
3,41,0.21911193083915825
3,42,0.9042147855779575
3,43,0.48773161132997006
3,44,0.8824952498842346
3,45,0.8167451813908475
3,46,0.539164161087245
3,47,0.7018853968904349
3,48,0.7941789776524547
3,49,0.7045300955657022
4,0,0.7450695685699298
4,1,0.5048525356206676
4,2,0.9485673109070756
4,3,0.9402166731177375
4,5,1.0740211165796774
4,6,0.21443741626649482
4,7,0.7095161140876699
4,8,0.855122440415572
4,9,0.6207679238257996
4,10,0.8825075517493425
4,11,0.5016269553958124
4,12,0.2592365865589249
4,13,0.9005771790895317
4,14,0.9178879033280885
4,15,0.5096500886624218
4,16,0.9628918122754622
4,17,0.7913378923229117
4,18,0.10377332017597214
4,19,0.7504886477595664
4,20,0.9367323523658065
4,21,0.4600446795677834
4,22,0.9503565518555055
4,23,0.08448244233853347
4,24,1.187853514142946
4,25,1.0121341793296474
4,26,1.1193492693267661
4,27,0.7466435712048939
4,28,0.625200935281417
4,29,1.1651915147232448
4,30,0.24377084149459796
4,31,0.9049227439728363
4,32,0.6012986075853097
4,33,0.9148552178893086
4,34,0.44106922442536584
4,35,0.9437507473319428
4,36,0.4767741246951989
4,37,1.0957458787572238
4,38,0.7174835935389118
4,39,0.7865037958481624
4,40,0.643485411402936
4,41,0.9905210609174321
4,42,0.9752302800784065
4,43,0.9950178690636817
4,44,0.33832378269241875
4,45,0.510172412526359
4,46,0.471019811778852
4,47,0.682129805695122
4,48,0.585506288751614
4,49,0.970226181373471
5,0,0.5781887811418122
5,1,0.5842839904345494
5,2,0.7479853166036295
5,3,0.2833489927200029
5,4,1.0740211165796774
5,6,0.860081174246346
5,7,0.6538796091983565
5,8,0.29381389850241396
5,9,0.546940312564664
5,10,0.290740719946414
5,11,0.6736876730330013
5,12,0.8178805442635408
5,13,0.9303113922332232
5,14,0.16728655675121565
5,15,0.5984473665197346
5,16,0.8937296419487734
5,17,0.6662675703923857
5,18,1.0392507023732294
5,19,0.32655333338282677
5,20,0.6179382821180721
5,21,0.6457701388275391
5,22,0.3101960271122558
5,23,0.9936508695501338
5,24,0.3556784563366312
5,25,0.5987440006027154
5,26,0.15800314263302678
5,27,0.48995259373954125
5,28,0.9408441646996403
5,29,0.18877298900645612
5,30,0.8305984890504878
5,31,0.41638734142925016
5,32,0.4999372485880144
5,33,0.16552959059153066
5,34,0.9352066916498756
5,35,0.7971169668270632
5,36,0.5979346373803041
5,37,0.48073492445611243
5,38,0.40212769535822573
5,39,0.29417453913865776
5,40,0.4375166666094474
5,41,0.08827140961526488
5,42,0.7405394921203119
5,43,0.2767355232307663
5,44,0.9255241940077369
5,45,0.8068795845485393
5,46,0.6126781581755375
5,47,0.6336505021027197
5,48,0.7587181643842497
5,49,0.5210552725932753
6,0,0.5806861580260855
6,1,0.30095396842922
6,2,0.815424866327917
6,3,0.7306698665437529
6,4,0.21443741626649482
6,5,0.860081174246346
6,7,0.5615632597414699
6,8,0.6506596560001674
6,9,0.4361716252020248
6,10,0.679488756133961
6,11,0.31918110152458307
6,12,0.04806556374567422
6,13,0.8107722905895717
6,14,0.7055087101036441
6,15,0.3031553877058888
6,16,0.8587279435180324
6,17,0.6471252825617237
6,18,0.20608928712899033
6,19,0.5378732208083947
6,20,0.7802687379188097
6,21,0.25550743614152943
6,22,0.7519201105160214
6,23,0.1338902035303367
6,24,0.9900853917061008
6,25,0.8498716130172657
6,26,0.9101375147090166
6,27,0.5500404845250503
6,28,0.5654363008222298
6,29,0.9564478718015689
6,30,0.03832913843932614
6,31,0.7052594436738558
6,32,0.3901943280700023
6,33,0.7020123759675919
6,34,0.3951631293266826
6,35,0.8207460484021448
6,36,0.2624217363730741
6,37,0.9142750499097606
6,38,0.5142653668536478
6,39,0.572073124075863
6,40,0.4292200692468716
6,41,0.7762344437730845
6,42,0.8390371473828838
6,43,0.7941856784523322
6,44,0.2928278574339551
6,45,0.4047526103821967
6,46,0.2653775467550605
6,47,0.5278342280662378
6,48,0.46447930594094033
6,49,0.797637314189997
7,0,0.07723829023452183
7,1,0.3377575362397848
7,2,0.25713102847222125
7,3,0.7341151899571243
7,4,0.7095161140876699
7,5,0.6538796091983565
7,6,0.5615632597414699
7,8,0.36110952719218403
7,9,0.19081737375951074
7,10,0.36375156927592145
7,11,0.6676087874573277
7,12,0.5529962154828777
7,13,0.32741792493902133
7,14,0.5006482086732172
7,15,0.5611265632859461
7,16,0.3371812308582557
7,17,0.08577665711210654
7,18,0.6234644269002547
7,19,0.421411918130917
7,20,0.22793974516347087
7,21,0.5643966215212372
7,22,0.37374885404030406
7,23,0.6627187204338871
7,24,0.5668756047976751
7,25,0.3059437158825075
7,26,0.5983419394692662
7,27,0.7256915375837073
7,28,0.2935416484014
7,29,0.6307965162944997
7,30,0.5239344207598564
7,31,0.8068838609727962
7,32,0.5407225557969134
7,33,0.5090286163522854
7,34,0.3538849278346658
7,35,0.2723890865637012
7,36,0.4488239017419813
7,37,0.4195024191486248
7,38,0.2976397099160331
7,39,0.5181047129951298
7,40,0.48438895591613157
7,41,0.6117519563982465
7,42,0.27869245095211703
7,43,0.4238828757570625
7,44,0.4058832835771827
7,45,0.22361716060723166
7,46,0.36376205156644204
7,47,0.04008625818266611
7,48,0.1451588625559977
7,49,0.2811037987618559
8,0,0.28665769371625516
8,1,0.3506642416708889
8,2,0.4920187550651469
8,3,0.41251746167768605
8,4,0.855122440415572
8,5,0.29381389850241396
8,6,0.6506596560001674
8,7,0.36110952719218403
8,9,0.26577381499648806
8,10,0.032574337323326874
8,11,0.5685554867448568
8,12,0.6167790021441554
8,13,0.6539519105882184
8,14,0.14236919739338727
8,15,0.4644789496290748
8,16,0.6294266190335204
8,17,0.3819201343820126
8,18,0.8018116206193757
8,19,0.16258639302050015
8,20,0.36933285070432065
8,21,0.49886604019342945
8,22,0.11818593661658537
8,23,0.7822896438685621
8,24,0.34610929497484477
8,25,0.38021225879581405
8,26,0.27216407841468576
8,27,0.49556321315296664
8,28,0.6470862787723153
8,29,0.31523851232173444
8,30,0.6155765707965414
8,31,0.5166626479986915
8,32,0.385619524711807
8,33,0.1526569095537394
8,34,0.6509843695854494
8,35,0.5362717587561631
8,36,0.4092469150870872
8,37,0.33510279687975925
8,38,0.1377607097674164
8,39,0.2331771337840379
8,40,0.30572502860829925
8,41,0.2529028622610482
8,42,0.49198987442174036
8,43,0.14800927348743445
8,44,0.6541941163901219
8,45,0.5191089604140096
8,46,0.3855294433184672
8,47,0.3398579840821586
8,48,0.4664374627411134
8,49,0.2961573744758292
9,0,0.16551848197469876
9,1,0.16009245497243627
9,2,0.4329724825647671
9,3,0.5688721437285774
9,4,0.6207679238257996
9,5,0.546940312564664
9,6,0.4361716252020248
9,7,0.19081737375951074
9,8,0.26577381499648806
9,10,0.28483977393724313
9,11,0.48321212983617884
9,12,0.41469526448946725
9,13,0.5166724517048308
9,14,0.38069458027416236
9,15,0.37447056843977494
9,16,0.5274149278458429
9,17,0.2645789571832407
9,18,0.5540069921839813
9,19,0.2577393014236208
9,20,0.3622847454888623
9,21,0.38310055104498725
9,22,0.33749851728352454
9,23,0.5574982045099242
9,24,0.5709926973131226
9,25,0.4227892556402465
9,26,0.5367269995640833
9,27,0.5370653711673607
9,28,0.4158809092746105
9,29,0.5781338347409166
9,30,0.3980819062182582
9,31,0.6278383891993151
9,32,0.3499096989901541
9,33,0.38502007315917136
9,34,0.3883371703800978
9,35,0.456853961403038
9,36,0.26740240696748896
9,37,0.47839912314044253
9,38,0.14640031541461562
9,39,0.3500031940000027
9,40,0.2956905449862106
9,41,0.4859489645704676
9,42,0.44910541277195704
9,43,0.38590991750687115
9,44,0.38889264037319493
9,45,0.2612968273160114
9,46,0.19260727296273406
9,47,0.1514259366686441
9,48,0.22595723902183396
9,49,0.3633787803061991
10,0,0.2876079202285928
10,1,0.3788798802172491
10,2,0.4774074138481965
10,3,0.4319307000203987
10,4,0.8825075517493425
10,5,0.290740719946414
10,6,0.679488756133961
10,7,0.36375156927592145
10,8,0.032574337323326874
10,9,0.28483977393724313
10,11,0.6011254046694393
10,12,0.6463737347528175
10,13,0.6461474531046417
10,14,0.1522069500608514
10,15,0.4970037348508393
10,16,0.617613372283803
10,17,0.37718443399762364
10,18,0.8271936257567477
10,19,0.1945408088896179
10,20,0.35202419144093744
10,21,0.5311701002137312
10,22,0.08579813029803886
10,23,0.810560480106508
10,24,0.31467172022261686
10,25,0.35725272427159466
10,26,0.2521270145150816
10,27,0.5248023081117844
10,28,0.6534942471441104
10,29,0.2933376011805616
10,30,0.6440460085937865
10,31,0.5402179939369471
10,32,0.41808792614497653
10,33,0.16411652263442314
10,34,0.6660315390075368
10,35,0.5231591764919266
10,36,0.4405065269428043
10,37,0.30430501181919567
10,38,0.16534336655082696
10,39,0.2614078276452404
10,40,0.3381928630749604
10,41,0.25940120154468993
10,42,0.4756011619592388
10,43,0.11646105401673354
10,44,0.6737037567594838
10,45,0.5327526060042591
10,46,0.4141348580841788
10,47,0.34570044086880103
10,48,0.4764781752501837
10,49,0.27308928327881987
11,0,0.6480288317617112
11,1,0.33017022227548654
11,2,0.9161819004224624
11,3,0.46832304116541995
11,4,0.5016269553958124
11,5,0.6736876730330013
11,6,0.31918110152458307
11,7,0.6676087874573277
11,8,0.5685554867448568
11,9,0.48321212983617884
11,10,0.6011254046694393
11,12,0.2736476086248928
11,13,0.9791072412118406
11,14,0.5556799626680907
11,15,0.1108039709110113
11,16,1.003109087436911
11,17,0.7467249779485157
11,18,0.5224240007954857
11,19,0.4103516808990479
11,20,0.8378270272374525
11,21,0.1059459327253921
11,22,0.6864719518389428
11,23,0.41892971912662885
11,24,0.9068783529272627
11,25,0.8870483778357036
11,26,0.7714964196187898
11,27,0.2497327915208576
11,28,0.792039375679147
11,29,0.8181794740525515
11,30,0.3174477750490372
11,31,0.4089331341700112
11,32,0.18561083217700364
11,33,0.5467044964742246
11,34,0.6564709028960294
11,35,0.9386853601399202
11,36,0.21906564255060873
11,37,0.8942777053329275
11,38,0.4651797691995565
11,39,0.3874353934808817
11,40,0.26436094093648727
11,41,0.5854997341101774
11,42,0.9319950305533167
11,43,0.7132032689012499
11,44,0.5725949419815601
11,45,0.6082670648976705
11,46,0.30803611442774
11,47,0.6275859680538414
11,48,0.6346226744881729
11,49,0.813947503523479
12,0,0.5658870258840929
12,1,0.2704768666188088
12,2,0.809108615931817
12,3,0.6833137057087083
12,4,0.2592365865589249
12,5,0.8178805442635408
12,6,0.04806556374567422
12,7,0.5529962154828777
12,8,0.6167790021441554
12,9,0.41469526448946725
12,10,0.6463737347528175
12,11,0.2736476086248928
12,13,0.8167133811900177
12,14,0.6654866363523405
12,15,0.2551710136433529
12,16,0.8604779565240384
12,17,0.6387699104473505
12,18,0.2540051493109776
12,19,0.4979071792944547
12,20,0.7665759614687135
12,21,0.20744220958023601
12,22,0.7210700798396491
12,23,0.1764703557449384
12,24,0.9589068887275451
12,25,0.8337047824123739
12,26,0.8725171427847069
12,27,0.5021159229552548
12,28,0.5817010744015256
12,29,0.9190978227998149
12,30,0.048198862891364824
12,31,0.6572004119817564
12,32,0.3431124033538221
12,33,0.6614824371780753
12,34,0.41849102602440336
12,35,0.8174446201045829
12,36,0.22007266760694116
12,37,0.8905273369860086
12,38,0.4818453551318138
12,39,0.5281372469378051
12,40,0.38461649933062264
12,41,0.7332930515063503
12,42,0.8316079705658621
12,43,0.7619232641247142
12,44,0.3204841143139358
12,45,0.4130131390096786
12,46,0.23425292085671628
12,47,0.5175059079590916
12,48,0.46649169634786747
12,49,0.7779356228013933
13,0,0.3814790874452005
13,1,0.6511122247143926
13,2,0.20733352311630493
13,3,1.0518099919201684
13,4,0.9005771790895317
13,5,0.9303113922332232
13,6,0.8107722905895717
13,7,0.32741792493902133
13,8,0.6539519105882184
13,9,0.5166724517048308
13,10,0.6461474531046417
13,11,0.9791072412118406
13,12,0.8167133811900177
13,14,0.7960600185293202
13,15,0.8772207891576274
13,16,0.08635634641480114
13,17,0.2748064704025106
13,18,0.7995418031070913
13,19,0.7431810538259345
13,20,0.3276556309511124
13,21,0.8735818767549789
13,22,0.6225349542806815
13,23,0.8790477002781758
13,24,0.7356452921935301
13,25,0.38399949428696495
13,26,0.8372219692745531
13,27,1.0530028656601067
13,28,0.28374250684155783
13,29,0.8572358827858715
13,30,0.7773693952536446
13,31,1.1317336077292464
13,32,0.8656752229950141
13,33,0.8066073199741565
13,34,0.46233254095073634
13,35,0.15713922319717508
13,36,0.7610198357649928
13,37,0.5469083833273025
13,38,0.6197080036058484
13,39,0.8399419961550924
13,40,0.8116110299533117
13,41,0.9053591335341493
13,42,0.230380144699156
13,43,0.6641733283133291
13,44,0.5622551148029162
13,45,0.4061801787983079
13,46,0.6710736602837808
13,47,0.36560760057010266
13,48,0.35215745068159987
13,49,0.43272336207711043
14,0,0.4276248935456984
14,1,0.42090272725587397
14,2,0.6295806388706866
14,3,0.2874205912939528
14,4,0.9178879033280885
14,5,0.16728655675121565
14,6,0.7055087101036441
14,7,0.5006482086732172
14,8,0.14236919739338727
14,9,0.38069458027416236
14,10,0.1522069500608514
14,11,0.5556799626680907
14,12,0.6654866363523405
14,13,0.7960600185293202
14,15,0.4661050142457153
14,16,0.7695698746891211
14,17,0.5242829131806593
14,18,0.8779259410242831
14,19,0.1676541549766802
14,20,0.503579539396599
14,21,0.5096298668475447
14,22,0.20946767850774206
14,23,0.8393955346628683
14,24,0.3672076442950981
14,25,0.5033254433056458
14,26,0.2162861586588307
14,27,0.4221542481934899
14,28,0.7814008730570132
14,29,0.26329266794430717
14,30,0.6741472882649819
14,31,0.4059015248462798
14,32,0.37184983646014075
14,33,0.013752152492397234
14,34,0.7686155765584591
14,35,0.6753300517040182
14,36,0.4460980025818546
14,37,0.4237374573736723
14,38,0.23515970703718492
14,39,0.17062867544655447
14,40,0.2988445737088906
14,41,0.11114316759562136
14,42,0.6273703780306078
14,43,0.20296717662603297
14,44,0.75834258268696
14,45,0.6414563871433373
14,46,0.4509536079660108
14,47,0.47669228766216526
14,48,0.5963708017306731
14,49,0.41983040509029296
15,0,0.538579984669368
15,1,0.2261087630297357
15,2,0.8072383469151663
15,3,0.4308044574264572
15,4,0.5096500886624218
15,5,0.5984473665197346
15,6,0.3031553877058888
15,7,0.5611265632859461
15,8,0.4644789496290748
15,9,0.37447056843977494
15,10,0.4970037348508393
15,11,0.1108039709110113
15,12,0.2551710136433529
15,13,0.8772207891576274
15,14,0.4661050142457153
15,16,0.8977550560793806
15,17,0.638754773057331
15,18,0.5080258773286913
15,19,0.3108913316404166
15,20,0.7272037794329311
15,21,0.05019263049689701
15,22,0.5816308330564405
15,23,0.42521648851853217
15,24,0.8068099638325377
15,25,0.776274097839029
15,26,0.682202379606661
15,27,0.25222602900254826
15,28,0.7050913858098903
15,29,0.7293004394293764
15,30,0.2882056855445499
15,31,0.403376164449996
15,32,0.09888089006305159
15,33,0.4585700268186674
15,34,0.5844446012415775
15,35,0.8309733223152912
15,36,0.11771579188619734
15,37,0.7861085283560485
15,38,0.355752508147342
15,39,0.3049145278431162
15,40,0.16753297757630642
15,41,0.510573290413504
15,42,0.822499929919197
15,43,0.6109516595824407
15,44,0.5117117696616268
15,45,0.5203147568863427
15,46,0.20907594807751265
15,47,0.5210407382788789
15,48,0.5384077952578967
15,49,0.703464612075382
16,0,0.37632096754569117
16,1,0.6729626647819323
16,2,0.14815993397138663
16,3,1.0363617528664422
16,4,0.9628918122754622
16,5,0.8937296419487734
16,6,0.8587279435180324
16,7,0.3371812308582557
16,8,0.6294266190335204
16,9,0.5274149278458429
16,10,0.617613372283803
16,11,1.003109087436911
16,12,0.8604779565240384
16,13,0.08635634641480114
16,14,0.7695698746891211
16,15,0.8977550560793806
16,17,0.26745886783323425
16,18,0.8636648291484441
16,19,0.7346769384246041
16,20,0.2777859664856413
16,21,0.8988275194192897
16,22,0.5835967457289676
16,23,0.935862228450874
16,24,0.6737030136374649
16,25,0.3213413984076041
16,26,0.7898286892785521
16,27,1.0568865962655534
16,28,0.3585279547551296
16,29,0.8060875058448134
16,30,0.8237937925566798
16,31,1.1244221370901886
16,32,0.8767933737171092
16,33,0.7809801828481044
16,34,0.5303177829421462
16,35,0.09706148444469871
16,36,0.7840434689572466
16,37,0.4829125911962279
16,38,0.6134783632368673
16,39,0.8304092440954646
16,40,0.8170151543184051
16,41,0.8763724172477042
16,42,0.1639204678738243
16,43,0.6213382957874974
16,44,0.6257278549888329
16,45,0.45825459366467847
16,46,0.6965064987126599
16,47,0.37718474639832417
16,48,0.3944169431610344
16,49,0.3810396784644997
17,0,0.10905868808069406
17,1,0.4183596454345195
17,2,0.17222742355241324
17,3,0.777102420721609
17,4,0.7913378923229117
17,5,0.6662675703923857
17,6,0.6471252825617237
17,7,0.08577665711210654
17,8,0.3819201343820126
17,9,0.2645789571832407
17,10,0.37718443399762364
17,11,0.7467249779485157
17,12,0.6387699104473505
17,13,0.2748064704025106
17,14,0.5242829131806593
17,15,0.638754773057331
17,16,0.26745886783323425
17,18,0.7029722593363296
17,19,0.4700138684868294
17,20,0.15334711213249655
17,21,0.6447882844152122
17,22,0.367334990027385
17,23,0.7466646917251691
17,24,0.5315937263740054
17,25,0.2342495810625334
17,26,0.5910549285628959
17,27,0.7894478220175017
17,28,0.31981390981911834
17,29,0.6184176186279035
17,30,0.6095670556049015
17,31,0.8595598124532964
17,32,0.6113652815497534
17,33,0.5342861824102062
17,34,0.4155657654277927
17,35,0.19227830466692344
17,36,0.5288698133849686
17,37,0.3668597499525496
17,38,0.347435496543903
17,39,0.5664927132142555
17,40,0.5498777808549613
17,41,0.6346317384134809
17,42,0.19300733203995454
17,43,0.41431405282820144
